bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
B,D,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,C,E,C,C,C,C,C,C,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,E,E,E,E,E,E,B,B,B,B,B,E,E,E,E,E,E,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,D,D,D,D,D,D,A,D,A,A,A,A,A,E,A,A,A,E,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,E
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,E,A,D,C,C,D,C,A,A,C,A,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,E,E,E,E,E,E,C,C,C,C,C,C,C,C,E,E,C,C,C,E
A,D,D,D,D,A,A,B,B,E,E,B,E,E,E,B,B,B,B,B,B,B
B,E,E,B,E,E,A,A,A,A,A,A,A,A,E,E,E,E,E,E,E,E
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,D,D,D,D
D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,D,D,D,D,D
E,D,D,E,E,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,B,B,A,B,A,A,B,A,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,E,B,E,E,E,E,E,E,E,E,E,E
C,C,C,E,E,A,A,A,A,A,A,A,A,A,A,E,A,A,A,A,A,A
D,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,C,C,C,C,C,C,C,C,C,C,E,E,E,E,E,E,E,E,E,E
B,C,D,B,B,D,D,B,B,D,B,D,B,B,B,B,B,E,D,B,D,D
C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,D,D,D,D,D,D,D,D,E,D,D,D,D,E,E,C,E,C,E,E
E,C,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,E,B,B,D,D,C,D,C,D,C,C,C,C,C,C,C,C,C,E,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,D,D,D,E,E,A,A,A,A,A,A,E,A,A,A,A,A,A,E,A
E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,B,B,B,B,B,B,D,D,D,D,D,D,D,D,D,D,D,D,D
C,D,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,E,E,E,E,E,E,E,E,C,E,C,D,C,C,C,C,C,C,C,C
A,C,A,A,B,B,B,B,B,B,B,B,B,E,B,B,B,B,B,B,B,B
B,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,D,E,D,D,D,B,C,B,E,E,B,B,C,C,B,B,B,C,C
B,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A
C,C,C,C,C,C,C,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,D,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,B,E,B,B,E,E,E,E,B,E,E,E,E,E,E,E,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,E,D,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,C,C,C,C,C,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,D,C,C,C
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,B,B,B,B,B,B,B,B,B,B,B,E,E,E,E,E,E,E,B,E
B,C,C,C,D,C,D,C,D,C,C,C,C,D,C,D,C,C,D,D,D,D
C,E,C,C,C,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,D,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,E,E,E,E,C,E,E,D,C,D,D,C,C,C,D,D,C,C
A,D,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,D,C,C,C,C,C,C,D,D,C,D,D,D,B,D,B,B,B,B,B,D
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,B,E,E,E,B
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,B,D,B,C,B,B,D,B,B,B,D,D,E,D,B,B,B,B
B,D,B,D,D,D,A,A,D,A,A,D,A,A,A,D,A,A,A,D,A,A
C,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,C,E,E,A,E,A,A,A,C,A,A,A,A,E,A,E,E,E,E,E,E
E,C,E,E,E,E,E,E,E,E,E,C,E,E,E,C,C,C,C,C,C,C
A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,C,D
B,D,D,D,D,D,C,C,A,E,E,A,A,A,A,A,A,E,E,E,E,A
C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,E,A,A,A,A,A,A,A,A,A,A,A,D,E,E,E,E,E,E
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,D,D,D,D
A,E,A,A,A,A,A,A,A,A,A,A,A,E,E,E,E,E,E,E,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,C,C,C,C,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,D,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,D,D,E,E,E,E,D,E,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,E,E,E,E
B,C,C,C,C,C,C,A,C,C,C,A,A,A,A,C,C,A,A,A,C,C
C,D,C,D,C,C,B,B,B,D,D,B,B,D,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,D,D,D,C,C,C,D,C,C,C,C,C,E,C,C
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,D,D,B,D,B,D,D,D,D,B,D,D,D,D,D,D,D
B,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,A,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,C,E,C,C,C,E,C,E,E,E,E,E,E,E,E,E,E
E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,D,D,E
B,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,D,D,D,D,E,E,E,E,E,E,B,E,E,E,E,E,E,E,E,E
E,D,E,E,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,A,A,A,A,A,A,A,A,A,E,E,A,E,E,E,E,E,E
B,E,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,E,E,A,A,A,A,A,A,A,A,A,E,A,A,A,E,A,A,E
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,A,A,C,C
C,E,E,E,E,C,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,E,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,A,A,A,A,A,A,A,E,E,E,A,A,E,E,E,E,E
B,E,E,B,B,E,B,C,B,C,C,E,C,C,C,C,D,E,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D
A,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C,C,C,C,C
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,D,D,D,D,D,B,D,D,D,D,D,B,D,D,D,B,D
B,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,E,A,A,A,A,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,D,E,E,D,E
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A
C,E,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,C,E,E,E,E,E,E,E,E,E,E,E,D,E,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,B,D,D,D,A,D,A,A,A,A,A,A,A,A,A,A,A,D,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,D,D
A,C,C,C,C,C,D,D,C,C,C,D,B,D,D,D,D,D,D,D,D,D
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B
C,E,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,E
D,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,D,E,E,E,D,D,D,D,E,D,E,D,D,D,D,D,D,D,D,D,D
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D
B,E,B,B,D,D,D,D,D,D,E,E,D,D,E,E,E,E,E,E,E,E
C,D,D,D,D,D,D,C,C,D,D,D,D,E,D,E,E,E,D,D,D,D
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,E,E,E,E,E,E,E,C,E,C,E,E,C,E,E,E,E,E,E
B,E,D,E,E,D,D,D,D,D,D,E,D,E,D,E,E,E,E,E,E,E
C,B,C,C,C,D,C,C,C,C,D,D,D,D,D,D,D,C,C,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,D,A,D,A,A,A,A,A,A,A,A,A,A,A,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,C,C,E,C,E
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,C,C,C,C,C,C,C,C,E,E,E,E,E,E,C,E,E,C,E,E
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,E,E,E,E,A
E,C,E,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,E,C,C
A,D,D,D,D,D,D,E,B,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,E,E,E,E,E,B,E,B,E,E,B,B,B,B,B,B,B,B,B,E,B
D,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,D,B,D,D,D,E,D,E,E,D,E,E,E,E,E,E,E,E,E,E
C,C,C,C,C,C,C,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B
D,B,D,D,D,B,D,D,D,D,D,D,B,D,B,B,B,B,B,B,B,B
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,C,B,B,B,B,B,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,D,D,C,A,C,C,A,C,A,A,A,A,A,A,A,A,A,C,A,D
E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,D,D,E,E,E,E,E,E,E,D,D,E,E,E,D,D,D,D
C,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,D,D
E,D,E,E,E,E,E,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,B
B,D,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,C,B,B,B,C,B,B,B,B,B,B,B,B,B,B,C,B,B,C
B,E,E,B,E,A,E,E,E,A,A,E,E,A,E,E,E,A,E,E,E,E
C,C,C,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,E,E,D,D,D,D,D
A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,C,C,D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,D,D,D,D,D,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,D,D,D,D,D,D,D,D,D,D,D,D,E,D,D,D,D,E,D,D
B,D,D,D,A,D,D,D,A,A,D,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,E,E,E,E,E,E,E,E,C
D,C,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,E,E,E,E,E,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A
A,C,C,B,C,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,C,C,B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,C,A,A,B,B,A,A,A,A,A,A,B,B,A,B,A,A,A,B
D,D,D,D,D,E,E,E,D,E,E,A,E,A,E,A,A,E,A,E,E,A
E,D,E,E,E,E,A,A,A,A,A,A,A,D,A,A,A,A,A,D,A,D
A,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,E,C,C,C,C,C,C,C,C,C,C,C,C,A,A,C,D,C,E,A,A
D,E,E,E,E,E,E,E,E,E,D,E,E,E,E,E,E,E,E,E,E,E
E,D,E,E,E,E,E,E,E,E,E,E,D,D,D,D,E,E,E,E,E,E
A,D,D,D,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,E,E,E,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,E,E
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,E,E,E,E,E,E,E,C,E,E,C,C,C,E,E,E,E,E,E,C
C,E,C,C,C,C,C,C,C,C,C,C,C,A,C,A,A,E,E,A,C,A
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,E,E
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,C,C,C,C,C
C,D,C,C,C,C,C,C,C,C,C,C,D,C,C,D,C,C,C,D,C,D
D,C,C,D,C,C,C,C,C,C,C,C,C,C,D,C,C,C,C,C,C,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,C,B,C,B,C,B,C,B,C,B,C,C,A,C,A,C,A,A,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,C,C,C,C,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,E,E,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,D,D,D,B,D,B,B,D,D,D,E,D,D,D,D,D,D,D,D,D
C,D,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E,E,E,E,E,E,E
A,E,E,A,A,A,A,A,A,E,A,A,E,E,E,E,E,E,E,E,E,B
B,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,A,E,C,A,A,A
C,D,D,D,D,D,D,D,B,D,D,D,D,B,B,B,B,B,D,D,D,D
D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,C,C,C,C,C,C,C,C,E,E,E,E,E,E,C,E,E,C,C
C,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,C,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,B,E,E,E,E,E,E,E,E,E,E,E,D,D,B,B,E,E,B,B,E
A,E,E,E,E,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D
B,D,B,B,B,B,B,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,E,D,A,A,A,A,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,E,E,E,D,E
E,C,E,E,E,C,E,E,E,E,D,D,D,D,D,D,E,D,C,C,C,C
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,B,B,B,B,B,B,B,B,D,D,B,D,D,D,D,D,D,D
C,B,B,D,D,D,D,A,B,B,B,B,B,B,B,D,B,B,D,D,A,A
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,E,E,E,C,D,D,D,E,E,D,D,D,D,D,D,D,D,D,D,D
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,D,D,D,D,D,D,D,D,D,D,D,D,E,E,D,E,E,D,E
E,D,E,E,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,B,B,B,B,B,B,E,B,B,B,B,E,E,E,B,B,B,B
B,A,E,B,B,B,B,B,E,A,E,A,E,A,E,A,E,E,E,E,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,C,A,A,C
C,C,C,C,C,C,C,C,C,C,C,C,C,E,E,E,E,E,E,C,E,E
D,E,E,D,D,E,D,D,D,D,D,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,D,D,D,D,D,E,D,E,E,E
A,E,E,E,E,E,E,E,E,E,E,E,B,E,E,E,E,E,E,E,E,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,C,C,C,D,D,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C
E,B,E,E,E,E,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D
A,C,A,A,C,C,C,A,B,A,A,A,E,E,E,A,E,E,A,A,A,A
B,E,E,D,E,D,D,A,D,D,A,A,A,A,A,A,A,A,A,A,E,A
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,D,D,E,D,D,D,D,D,D,E,E,D,D,C,D,D,D,D,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,D,B,D,B,B,B,B,D
A,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,D,C,D,D,D,D,D,D,D,D,C,C,D,D,C,D,C,D,D,C
E,E,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,A,E,A,E,A,A,A,A,E,E,A,A,E,A
B,C,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D
C,E,E,B,E,B,B,B,B,B,B,B,B,B,E,B,B,E,E,E,E,E
D,E,D,D,D,D,D,D,D,D,D,A,E,A,E,E,E,A,E,E,E,E
E,E,E,E,D,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,C,C,B,C,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A
B,D,D,D,D,B,B,B,B,B,D,D,D,D,D,D,D,D,D,D,D,D
C,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
