bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
B,E,E,B,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,B,B,B,C,C
D,C,C,C,C,C,C,C,C,C,D,E,E,C,C,C,C,B,B,C,E,B
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,D,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,B,B,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A
C,A,D,A,A,D,D,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A
D,E,D,D,D,D,D,D,D,D,D,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,C,C,C,B,C,C,C,B,B,B,B,B,B,B,B,B,B,B
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,B,D,D,B,B,C,A,A,A,D,D,D,D,D,A,A,A,D,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,E,E,E,A,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,B,B
E,B,B,B,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A
D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,C,C,C,C,C,C,C,C,C,C,E,C,C,E,E,E,E,E
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,D,B,B,D,D,B,B,C,B,B,C,B,B,D,B,D,B,D,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,A,A
D,B,D,D,C,B,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,D,B,D,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,E,B,B,B,B,B,B,B,B,A,A,B,B,B,B,B,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,A
D,A,A,A,A,A,A,A,A,A,E,E,E,E,E,E,A,A,A,A,A,A
E,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,A,A,A,A,A,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,A,D,A,A,D,A,A,A,A,A,D,A,D,D,D,D,A,A,A,A,A
D,E,D,D,D,D,D,D,D,D,D,D,E,D,D,D,D,E,E,E,E,E
E,A,D,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,C,A,A,A,C
C,E,E,E,E,E,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,B,D,B,B,D
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,D,D,D,D,D,D,B,B,B,D,D,D,D,D,D,D,D,D,D,D
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,B,E,E,E,B,B,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,C,B,C,B,B,A,B,A,C,B,B,B,B,B,B,B
E,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,C,A,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,B,B,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,C,B,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,C,C,C,C,C,B,B,B,C,C,C
C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A
A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,E,C,C,C,C,C,C,C,C,C,C,E,C,E,E,E,E,E,E,E
D,B,D,D,D,B,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A
C,E,E,E,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,E,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,E,E,E,E,E,E,B,E,B,D,D,D,B,B,B,B,B,B,B,B
A,E,E,E,E,E,E,E,B,B,B,B,B,B,B,B,B,E,B,B,B,B
B,E,E,E,E,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,E,E
C,D,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,B,B
E,A,A,A,A,B,B,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A
A,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,E,E,E,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,E,E,E,E,E,E,E,E,E,E,A,A,A,A,A,A,A,A,A,A,A
E,B,B,D,B,B,B,D,B,D,D,D,D,D,D,D,D,D,D,D,B,B
A,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,A,A,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,C,C,C,C,E,E,C,E,C,E,E,C,C
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A,C,C
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,A,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,B,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,B,B,B,B,B,B,B,B,B,B,B
E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,A,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,E,C,E,E,E,E,E,B,E,B,B,B,B,B,B,B,B,B,B,B
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,B,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,D,D,D,D,D,C,C,C,C,C,D,B,D,D,D,D,D
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,D,D,D,D,D,D,D,D,B,D,D,D,D,B,B,B,B,B
D,B,B,B,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A
E,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,A,A,C
C,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,C,D,C,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,D,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,A,E,E,E,E,E,E,E,E,E,E,E,A,E,E,E,E,E,E,E,E
A,A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,B,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,E,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,B,E,E,E,E,B,E,B,E,E,E,E,E,E,E,E
E,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C
C,C,C,C,C,B,B,B,B,B,B,A,A,A,A,B,B,A,B,B,A,A
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,E,E,E,C,C,C,A,A,A,A,A,A,A,A,A,A,A,C,A,A
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,A,A,B,B,B,B,B,A,A,B,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,A,A,A,A
D,B,D,B,B,C,C,C,C,C,C,C,C,C,B,C,B,B,B,B,C,B
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B
C,A,E,E,A,E,C,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,D,D,D,D,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,A,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,E,E,C,C,C,C,A,C,A,A,A,A,A,E,A,E,A,E,C,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,C,A,C,A,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,C,C,C,D,D,C,C,C,D,D,D,D,C,C,C,D,D,D,D,D,D
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,C,C,D,C,C,C,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,D,E,E,E,E,E,D,D,D,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,B,C,B,B,B,B,B,E,B,B
A,D,D,D,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,B,C,C,C,C,C,C,C,A,A,C,A,A,A,A,A,C,A,A
C,C,C,C,C,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,E
D,B,B,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,A,A
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,C,C,C,C,C,C,B,C,C,B,B,C,C,C,C,C,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,B,B,B,B,B,D,B,D
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,A,A,D,D,D,A,D,A,A,A,A,A,A,A,A,A,A,A,A
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,C,C,C,D,D,D,D,D,C,D,C,C,C,C,D,C,D,C,C,C
C,B,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A
D,E,D,D,D,D,D,B,B,D,A,A,A,A,A,A,A,A,A,A,A,A
E,C,C,C,C,C,C,C,E,C,E,E,C,A,B,B,E,E,E,E,E,E
A,C,C,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,B,B,D,B,D,D,D,D,D,D,B,B,B,B,B,B
D,A,C,C,C,C,C,C,C,C,C,C,C,C,C,D,C,A,A,A,A,A
E,C,C,B,B,B,B,B,B,B,B,C,B,B,B,B,B,C,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,C,C,C,B,C,B,C,C,C,C,C,C,B,B,B,B,B,B,B,B,B
E,B,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,B,B,D,D,D,D,D,D,A,A,B,A,A,A,A,A
D,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A
C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,C,D,D,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,A,A,B,D,D,B,A,D,D,D,D,A,A,B,B,B,A,A,A,A,A
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,E,E,E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,A,A,A,A,A,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,D,D,D,D,D,E,B,E,D,D,D,D,A,A,D,D,D,B,B,B,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
