bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
B,D,D,D,D,C,D,D,D,D,C,C,C,C,C,C,D,D,D,C,C,C
C,E,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C
A,C,E,E,E,E,D,E,D,E,D,D,D,E,D,D,D,D,D,D,D,D
B,D,D,D,D,D,D,D,C,C,C,C,E,C,C,E,E,E,E,E,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,C,C,B,B,C,C,C,C,C,C,C,E,C,C,C,C,C,C,C,C,C
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,D,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D
D,E,E,E,E,E,E,E,E,C,C,C,E,C,C,C,C,C,C,C,C,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,C,C,C,C,C,C,C,C,D,D,C,D,D,C,D,C,D,D,D
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,D,D,D,D,D,D,D,D,D,C,D,D,C,C,D,D,C,C,C,C,D
D,C,E,E,E,E,E,E,E,E,C,E,E,C,E,E,C,C,C,C,C,C
E,E,E,C,C,E,C,E,E,C,C,E,D,D,E,E,E,E,E,D,D,E
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,B,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,E,E,E,E,E,E,E,E,E,E,E,C,C,E,C,C,C,C,C,C
E,C,B,B,B,B,B,C,B,C,C,C,B,C,C,B,B,B,B,E,E,E
A,D,D,D,D,E,E,D,D,E,E,E,D,D,E,E,D,D,D,D,D,E
B,D,D,D,D,D,D,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,B,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,E,E,D,D
C,B,D,D,D,D,D,D,D,D,D,E,D,B,D,D,D,B,B,C,E,B
D,E,E,E,E,E,E,E,E,E,E,E,E,C,C,C,C,C,C,E,C,C
E,B,B,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,C,C,C,C,C,C,C,C,C,C,D,C,C,C,C,C,C,C,C,C,C
C,C,D,D,D,D,D,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,B,B,B,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E
A,C,C,D,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,E,E,E,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,E,E,E,E,E,E,E,D,D,D,D,D,D,D,E,D,D,D,D,D
D,D,E,E,E,E,D,D,D,D,D,D,E,D,C,C,C,C,C,D,D,D
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,C,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,C,C,E,E,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,B,B,E,E,E,E,E,B,B,B,B,B,B,B,E,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,D,D,D,D,D,D,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,B,B,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,C,C,C,C,C,C,C,C,C,C,C,C,B,B,B,C,B,B,C,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E
D,D,B,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,D,D,D,D,D,D,D,D,D,D,B,D,B,B,D,D,D,D,D,D,D
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,D
C,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,E,E,E,E,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,D,D,D,D,D,D,D,E,E,E,D,D,D,D,E,E,D
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,D,D,D,E,D,D,D,D,D,D,D,D,D,E,D,D
E,C,B,B,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,E,E,D,D,D,D,D,D,E,D,E,E,E,E,D,E,E,E,E,E
D,E,E,E,E,E,E,D,D,E,D,E,D,D,E,E,E,D,D,E,D,D
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,E,E,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,D,D,E
D,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,B,B,E,B,C,C,B,B,B,C,B,B,C,B,B,B,B,B,B,C,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,E,E,E,C,C,C,C,C,C,C,C,C,E,C,C,C,C,C,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,B,B,B,D,D,D,D,D,D,D,D,B,D,D,D,D,D,D,B
B,C,C,C,C,C,D,D,D,D,C,C,C,D,D,C,D,D,D,C,C,D
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C
C,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,E,E,E,C,E,E,C,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,B
B,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,E,C,C,C,C,A
C,C,B,B,C,C,C,B,C,B,C,C,B,B,B,B,B,B,B,B,B,C
D,E,E,E,E,E,D,D,D,E,E,E,E,E,E,D,E,E,E,D,D,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,E,C,E
D,D,E,E,E,E,E,E,E,E,D,D,E,D,E,E,E,A,E,E,A,A
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,C,C,C,C,E,E,C,C,E,E,C,E,E,E,E,E,E,E,B
B,C,C,E,C,E,E,C,E,C,C,E,E,E,C,E,C,E,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C
D,C,C,D,D,D,D,D,D,D,C,C,C,D,C,C,C,C,C,C,C,C
E,D,E,E,D,D,D,D,D,E,D,D,D,D,D,D,D,D,E,E,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,D,D,D,D,D,D,D,D,D,D,A,A,C,C,A,A,A,A,C,C
D,D,C,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,C,C,C,C,C,C,C,D,D,C,C,C,D,E,C,D
A,E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,E,E,E,E,E,E,E,C,C,E,C,E,E,C,C,E,C,E,C,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,E,C,E,C,C,C,C
B,E,C,D,C,D,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,D,D,E,E,E,D,E,D,D,D,D,D,D,D,D,D,D,D,E,D
A,C,C,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,C,C,C,C,C,C,C,D,C,C,D,C,C,D,D,D,D,D,D,D
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,E,E,E,E,E,D,D,D,D,D,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,C,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,B
B,E,C,C,C,C,C,C,C,C,C,C,C,C,C,E,E,E,E,C,C,E
C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,D,D,D,D,D,D,D,D,E,D,D,D,D,D,D,D,D,D,D,E,D
C,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,E,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,E,E,D
E,B,B,B,B,B,B,B,E,B,E,E,B,B,B,E,B,E,E,E,E,E
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,C,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,E
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,D,D,D,D,D
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E,E,E,E
D,D,E,E,E,E,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,E,E,E,D,D,D,D,D,D,D,E,E,D,D,D,E,E,E,E
B,E,E,E,C,C,C,E,E,C,C,C,E,C,C,C,C,C,C,C,C,C
C,C,D,D,D,D,D,D,C,C,C,C,D,C,D,D,C,C,D,C,C,C
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,D,B,D,B,B,B,B,D,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,D,D,E,E,D
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,E,E,E,D,E,E,D,C,C,E,C,C,C,C,C,C,C,C,C,C
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,C,B,C,C,C,C,C,C,C,C,B,B,B,B,B,B,C,B,B
B,C,D,C,D,D,D,D,D,D,C,C,C,D,D,C,C,D,D,D,C,C
C,D,E,D,D,D,D,D,D,E,D,D,D,D,D,D,D,D,E,E,D,D
D,C,C,E,E,E,E,E,E,E,E,E,E,C,E,C,C,C,C,C,C,C
E,B,B,B,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,D,E
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,D,D,D,D,C
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,D,D,D,D,D,E,E,E,E,E,E,E,D,D,D,D,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,E,D,D,D,D,D,D
A,D,C,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,E,D,D,D
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,D,D,D,D,D,D,D,D,D,D,D,D,E,D,E,D,D,D,D,D
E,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,C,D,D,D,D
A,D,D,D,D,D,D,D,D,D,E,E,E,E,E,D,D,D,D,E,D,E
B,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,C,C,C,C,C,D,D,C,D,D,C,C,C,C,C,C,C,C,C,C
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D
C,C,B,E,B,C,C,C,B,B,C,C,C,B,B,B,B,B,B,B,B,B
D,D,E,E,E,E,D,D,D,D,D,D,D,D,D,D,E,E,D,D,D,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,C,C,C,C,C,E,E,E,C,C,C,C,C,C,C,C,C,D,E,C,E
C,E,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,C,A,E
E,C,C,C,C,C,C,C,C,C,C,C,C,D,C,C,D,E,D,D,D,D
A,D,D,D,B,B,B,E,E,B,B,E,E,B,B,D,D,D,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,E,D,D,D,D,D,D,D,D,D,C,C,C,C,D,E,E,C,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D
A,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,D,D,D,D,D,D,D,D,E,D,D,E,D,D,D,D,D,D,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,C,C,E,E,E,E,E,E
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,D,E,E,E,E,E,E,E,E,E,E,E,D,D
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,E,E,E,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,B,B,B,B,B,B,B,B,D,B,D,D,D,D,D,D,D,B,B,D
A,C,C,C,C,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E
B,B,E,C,C,C,C,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E
C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,B,E,E,E,B
D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,C,C,C,C,C,B,B,C,B,C,B,C,C,C,D,C,C,D,C
C,C,D,D,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,C,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,C,C,C,C,C,C,C,C,C,D,C,D,C,C,A,A,A,A
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,D,D,D,D,D,D,D,D,D,D,E,D,D,D,D,E,E,E,E,D
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,E,E
C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,D,D,D,B,B,D,D,D,B,D,D,B,B,B,D,B,D,B,D,B,B
B,B,B,C,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,D,D,D,D,D,D,D,D,D,E,E,E,E,E,D,D,D,D,D,D
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,E,C,C,E,E,E,C,C,C,C,C,C,C,C,E,E,E,E,C,A
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,E,C,C,C,C,C,C,E,E,E,A,E,E,E,E,E,E,A,E,E
C,E,D,D,D,D,C,D,D,D,D,D,D,C,D,D,D,C,D,D,C,D
D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,C,C,C,C,E,C,C,C,C,E,E,E,E,C,C,E,E,C,E
A,C,C,E,E,E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,E,E,D,D,D,D,E,E,E,C,E,E,E,E,E,A,A,A,E,E,A
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,D,D,D,D,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,E,E,E,E
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,C,E,E
E,E,C,C,E,C,E,E,C,E,C,C,D,D,D,D,D,D,D,D,D,D
A,C,C,B,C,C,C,C,C,E,C,C,C,C,E,C,C,C,C,C,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,D,D,D,D,E,D,D,E,D,D,E,E,E,E,E,E,E,D,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,D,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,C,E,E,E,E,E,E,E,E,E,E,E,E,C,D,E,E,D,D
C,E,E,E,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,E,C,E,E,C,E,E,E,C,E,E,E,E,E,E,E,E,E,E,E
C,C,D,D,E,E,D,D,D,D,E,D,D,D,E,D,D,E,E,D,D,D
D,D,E,E,E,E,E,D,D,D,D,D,D,E,D,E,D,E,E,E,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,D,E,E,E,E,E,E,E,C,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,E,E,E
E,E,E,C,E,E,E,E,C,C,D,D,D,D,D,D,D,D,E,D,D,D
A,C,C,B,B,B,B,B,E,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,C,E,E,E,E,E,E,E,E,E,E,E
D,C,C,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,E,E,D,E,E,E,D,D,E,E,E,E,D,D,E,E,D,D,D
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,D,D,D,D,D,E,E,D,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,B,E,B,B,B,E,E,B,B,B,B,B,B,B,C,B,B,B,B,B,B
B,C,C,C,C,C,C,B,B,C,E,E,E,E,E,E,E,E,E,E,C,E
C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,C,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,B,B,E,B,C,E,E,C,E,E,E,E,E,E,E,C,E,E,E
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,B,D,D,D,D,D,B,B,B,B,B,D,D,B,B,D,B,B,B,B,B
