bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
B,B,B,B,A,B,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,B,D,B,B,B,B,B,B,B,B,B,B,B,B,E,B,E,E,E,E,B
E,A,A,A,C,C,C,C,C,C,A,C,A,C,C,C,C,C,C,C,C,C
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,D,D,D,D,D,D,D,A,D,D,D,D,A,A,A
C,D,D,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D
D,D,D,D,D,D,D,C,C,C,C,C,A,A,C,C,A,C,C,C,C,C
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,B,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,D,E,E,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,A,D,D,D,D,A,A,A,A,D,D,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,D,B,B,B,B,D,D,D,D,D,D,D,B,B,B,B,B,B,B
D,B,B,B,A,A,A,E,A,E,E,E,A,A,A,A,E,A,A,A,A,A
E,C,E,C,C,C,C,C,C,C,C,C,C,C,A,C,A,C,C,C,E,C
A,A,A,A,A,B,A,A,A,A,A,A,A,B,B,B,B,B,B,A,A,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,A,D,A,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,A,A,C,C,C,C,A,A,A,A,A,C,A,C,A,A,A,A
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,D,D,D
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,A,A,A,A,A,A,E,E,A,E,A,E,A,A,A,A,A,A,A,A,A
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,E,C,C,E,E,E,E,E,E,A,A,A,C,C,A,A
E,D,D,E,E,E,E,D,E,E,E,D,E,D,D,D,D,D,D,D,D,D
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,A,B,B,B,B,A,A,A,A,A,A,A,B,B,B,B,A,A,A,A
C,D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D
D,A,A,A,A,A,A,A,A,A,A,A,A,A,E,E,E,A,A,E,A,A
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,B,B,B,B,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,B,B,D,B,B,B,D,D,B,B,B,B,B,B,B,B,B,B,B
E,A,A,A,A,E,A,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,A,D,D,D,D,D,D,D,B,B,D,D,D,D,D,B,B,B,B,B
B,D,D,A,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A,D,D,D
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,A,E,E,A,A,E,E,D,E,D,E
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,A,A,A,A,A,A,E,E,E,A,A,A,A,A,A,A,A,A,A,A,A
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,A,A,A,C,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,D,D,D,D,D,D,D,D,D,D,D,C,C,C,D,D,C,C,C,C,C
A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,B,A,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,A,D,C,A,C,A,C,C,C,C,C
C,D,D,A,D,D,D,D,D,D,D,D,D,A,A,A,A,A,D,A,A,A
D,A,D,D,D,D,D,D,D,A,A,D,A,A,A,A,A,A,A,A,A,A
E,C,C,C,C,C,C,C,C,A,A,C,C,C,C,C,C,A,A,A,A,A
A,A,A,A,B,B,B,B,B,B,B,B,B,B,E,B,B,B,B,E,E,E
B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,A,A,B,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,A,C,C,C,A,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,A,A,A,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,D,D
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A
E,C,C,C,C,C,E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,B,B,B,E,E,E,E,E,E,E,E,E,E,C,E,E,E,E,E,E,C
E,C,C,C,C,C,C,C,C,C,C,C,C,C,E,C,C,C,C,C,C,E
A,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,C,C,C,B,B,E,C,E,E,E
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,E,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,D,C,D,C,C,C,C,D,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,C,C,B,B,E,B,B,B,B,B,B,B,B,B,B,E,E,E,A,B,B
E,C,C,C,C,C,C,C,C,E,E,E,E,E,A,A,E,E,E,E,E,E
A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,C,C,C,C,A,C,C,C,C,C,A,A,A,A,A,A,A,A,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,B,B,B,B,D,B,B,B,D,B,B,D,B,B,B,B,B,B,B,B,B
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,D,D,D,D,D,D,D,D,D,D,A,D,D,D,D,D,D,A,D
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,A,E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A
C,E,E,E,E,E,E,E,E,E,E,E,E,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,D,A,A
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,A,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,B,C,C,C,C,C,C,C,C,C,C,C,C,C,B,B,B,A,B,C,C
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,E,E
D,D,A,A,A,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,A,A,A,B,B,A,A,A,A,B,B,B,B,B,B,B,A,A,B,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,C,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,D,D,B,D,A,A,A,D,D,D,D,D,D,D,D,D,D,D
C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B
A,D,D,D,D,D,D,D,B,B,D,D,D,D,D,D,D,D,D,D,D,D
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,A,C,A,A,A,A,C,C,C,C,C,C,C,C,C,C,A,C
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,A,A,D,D,A,A,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,E,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A,C,A,A,A
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,B,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,A,A,A,A,A,A,A,A,D,D,D,A,D,B,B,B,B,B,B
D,D,D,D,D,D,D,D,D,D,D,D,D,E,E,E,E,E,E,E,E,C
E,A,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,B,B,B,B,B,A,A,A,A,A,A,A,A,C,C,C,C,C,A,A
C,E,D,E,A,E,E,E,E,E,E,E,D,E,E,D,D,D,E,E,E,E
D,A,A,A,A,E,E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,A,A,A,A,A,A,A,A,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,D,D,D,D,D,D,D,D,D,D,D,C,D,D,C,C,C,C,C,C
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,D,D,D,D,B,D,D,D,D,B,D,E,D,D,D,D,D,D,D,D,D
B,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,D,C,A,A,A,A,A,A,D,D,D,D,D,D,D,D,D,D,A,A
D,A,A,A,A,A,E,A,A,E,A,E,E,E,E,E,E,E,A,A,A,A
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,D,A,D,D,D,D,A,A,E,A,A,E,E,A,E,D,E,E,E,A,E
B,D,B,B,B,B,B,B,B,D,D,D,D,D,D,D,D,D,D,D,D,D
C,C,E,C,E,E,D,D,D,E,D,D,D,D,D,D,D,D,D,D,D,D
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,D,A,A,A,D,A,D,D,D,A,A,A,A,D,D,A,D,A,D,A,A
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,A,A,A,A
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,C,C,C,D,D,D,D,D,D,D,D,C,D,D,D,C,D,A,C,D
C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,B,B,B,D,B,D,B,D,D,D,D,D,D,D,D,D,D,D
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,A,A,A,A,A,A,A,A,E,A,A,E,A,E,E,E,A,A,A,A,A
E,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,C,C,C,C,C,C,D,D,C,C,D,D,D,D,C,C,C,C,C,C,C
B,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,E,A,A,E,E,E,A,A,E,E,E,E,E,E,E,E,E,E,E,E
D,D,A,A,A,A,A,A,E,E,E,E,E,E,E,E,E,E,E,E,E,A
E,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C
B,E,B,B,B,B,B,B,B,D,D,D,D,D,D,D,D,D,D,D,D,D
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,D,D,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,A,A,A,A,A,D,A,D,D,A,D,D,D,D,D,D,D,D,D,D,D
A,A,A,A,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,C,C,C
B,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C
C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E
E,B,B,B,B,B,B,E,E,E,E,E,A,B,B,B,E,E,E,E,E,B
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,E,E,E,E,E,E,E,D,D,E,D,E,D,D
E,A,A,A,A,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,E,E,E,E,A,A,A,A,B,D,A,B,D,A,B
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,E,B,B,E,E,E
A,D,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,D,D,D,D,A,A
C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A
