bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
G,D,D,D,D,D,D,D,D,J,D,D,D,D,D,D,D,D,D,D,D,J
H,D,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
D,I,H,H,I,I,I,I,I,I,I,I,I,H,H,H,H,H,H,I,I,I
E,J,J,J,J,J,J,J,J,J,J,J,E,J,J,E,E,E,J,E,E,E
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
A,J,J,J,J,J,J,J,J,J,J,F,J,F,F,F,J,J,J,J,J,J
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,J,D,J,J,J,J,J,J,J,J,J,J,D,J,J,J,J,J,D,J,J
F,F,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,H,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,H,J,H,H,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
D,H,H,I,I,I,I,I,I,I,I,C,C,I,C,C,C,C,C,J,C,C
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,F,J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,G,J,J,G,H,G,H,G,H,G,G,H,H,H,H,H,H,H,G,G,G
H,I,I,I,I,I,I,I,I,I,G,J,G,G,G,G,G,G,G,G,G,G
I,J,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,H,H,G,G
C,J,J,J,J,J,J,J,J,J,J,J,J,J,I,J,J,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
F,I,I,I,I,I,I,J,I,I,J,I,I,I,I,I,I,I,I,E,I,I
G,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,J,J,J,J,J,J,I,J,I,I,I,F,I,I,I,I,I,I,I,I,I
A,G,G,G,G,G,G,G,G,G,J,G,I,I,I,I,I,I,G,I,J,J
B,E,E,E,E,E,E,E,E,E,I,E,E,I,I,I,I,I,I,I,I,I
C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
F,G,G,G,G,J,J,J,J,G,J,J,J,J,J,J,J,J,J,J,J,J
G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,C,J,J,J,J,I,I,I,C,C,C,C,C,C,C,C,C,C,C,C,C
J,J,F,F,F,J,J,F,J,J,J,F,F,F,F,F,F,J,J,F,F,F
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,J
B,I,I,F,I,F,I,F,F,F,F,F,F,F,F,F,F,F,F,I,F,F
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,J,J,J,J,J,J,J,J,G,J,J,J,J,J,J,J,J,J,J,J,J
H,J,F,H,J,H,H,H,H,J,H,H,H,H,H,H,H,H,H,H,H,H
I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,I
J,I,I,I,I,I,I,I,I,I,H,I,I,I,I,H,H,I,I,I,H,I
A,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,E,I,I,I,I,I,I,I,J,I,I,J,J,J,J,J,I,I,I,J
D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
E,F,F,F,F,J,J,J,J,J,H,H,H,J,J,J,J,J,J,H,H,J
F,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,E,E,J,J,E,J,E,J,E,E,E,E,E,G,E,E,E,E,E,E
A,C,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
C,I,I,I,I,G,I,G,G,I,G,G,I,I,I,I,G,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,F,F,F,F,J,H,F,F,F,F,F,F,F,F,F,J,F,F,F,F,J
B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
D,E,E,E,E,G,G,G,G,G,E,G,G,G,G,E,E,G,G,G,G,G
E,J,A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
F,H,H,H,H,H,H,H,F,H,H,F,F,F,F,H,F,H,F,F,F,F
G,G,E,E,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G
H,I,I,I,I,I,I,H,I,I,H,I,I,I,I,I,I,I,H,H,H,H
I,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,C,C,J,C,C
J,J,J,J,J,J,J,J,J,E,J,E,E,E,E,E,E,E,E,E,E,E
A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,J,J
C,E,E,D,E,D,D,J,J,J,J,J,I,C,C,C,C,C,C,C,C,C
D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
E,J,I,I,I,J,J,J,J,J,J,J,I,J,J,J,I,J,J,J,J,J
F,E,E,E,E,E,E,E,H,H,F,E,E,E,E,F,E,E,E,E,E,E
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,G,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,J,J,G,J,J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,J,J,I,I,I,I,I,I,I
C,E,E,E,E,E,E,E,E,E,E,E,E,E,I,C,J,E,C,E,J,J
D,G,G,I,I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
E,J,J,J,J,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,J,J,I,J,J,I,C,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
H,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,D,D,D,D,J,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,J,J,J,J,J,D,D,D,D,D,D,D,D,D,D,J,J,J,J,J,J
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,J,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,H,I,H,H,H,I,H,H
G,G,H,I,G,G,G,J,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,I,I,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,I
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,J,J,J,J,J,J,J,J,I,I,I,I,I,I,I,I,I,I,I
B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
D,J,I,I,I,J,I,I,J,J,J,I,I,J,J,D,D,D,D,D,D,J
E,F,F,F,F,F,F,F,F,F,F,F,F,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,J,I,I,I,J,J,J,J,J,J,J,I,H,H,H,H,H,H,H,H,H
B,I,I,I,H,H,H,H,I,I,H,I,H,H,H,H,H,H,H,H,H,H
C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,H,H,H
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,J,J,J,J,H,J,J,J,H,H,H,H,H,H,H,J,H,H,H,H,H
I,I,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,J,J,I,I,J,J,J,J,I,J,J,J,J,J,I,J,J,J,J
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,G,G,G,G,G,G,G,G,G,J,I,I,I,I,I,I,I,I,I,I,I
C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,C,J,J,J
D,E,E,E,E,I,E,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,H,H,H,J,J,H,J,H,J,J,J,J,J,J,J,H,H,J,H,J,J
G,C,C,C,C,C,G,C,G,C,C,C,C,C,C,C,G,G,C,C,C,G
H,J,J,H,H,H,H,H,J,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,G,J,J,J,I,I,G,G,G,F,G,G,G,G,G,G,G,G,G,G
J,I,I,I,I,J,J,J,J,J,J,I,I,I,I,I,I,I,I,I,I,I
A,J,J,J,J,I,I,I,J,J,J,I,I,I,I,I,I,I,I,J,I,I
B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,F,J,J,F,F,J,J,F,F,F,F,F,F,F,F,J,J,J,F,F,J
G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
I,I,J,J,J,I,I,J,J,J,J,I,J,J,I,I,J,J,I,I,I,I
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,J,J,J,J,J,J,J,J,J,J,J,J,I,I,J,J,I,I,I,J,J
B,J,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,J,D,J,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,H,H,H,H,H,H,J,J,D,D,D,D,D,D,J,J,H,J,D,D,J
E,J,J,J,J,J,J,J,J,J,J,J,J,J,H,J,J,J,J,J,J,J
F,F,C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,G
H,I,I,H,H,H,I,I,I,I,H,H,H,H,H,H,H,H,H,H,H,H
I,G,G,G,J,J,J,J,J,J,J,G,G,G,J,J,G,G,G,G,G,G
J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
C,G,G,I,E,E,E,E,E,E,E,I,I,E,E,E,E,E,J,I,I,E
D,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
E,J,J,I,I,J,J,J,J,J,J,J,I,I,I,I,I,I,I,I,I,I
F,J,J,J,J,J,J,J,J,J,D,D,D,D,D,D,D,D,D,J,J,D
G,J,G,G,G,G,G,J,J,J,G,J,J,J,G,G,J,J,J,J,G,G
H,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,D,D,F,F,D,D,D,F,F,F,F,F,F,F,F,F,F,F,F,F,F
B,J,J,J,J,J,J,J,J,J,J,J,J,I,J,J,J,J,J,J,J,J
C,J,J,J,J,J,J,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J
D,I,I,I,I,I,I,J,I,I,I,I,I,I,I,I,J,J,J,J,I,J
E,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,D,D
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,I,J,J,J
A,J,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,G,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,G,G,G,G,F,F,J,F,F,J,F,F,E,F,F,F,E,F,F,E,E
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,G,G
H,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
C,H,H,H,H,H,H,H,H,H,H,J,H,H,H,H,H,H,H,I,H,J
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,I,I,I,I,I,I,I,I,I,J,J,I,I,J,I,I,I,J,I,I,I
F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,I,J,J,J,J,J
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,E,H,H,H
I,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,J,J,J,J,J,J,J,J,H,J,J,J,I,I,I,J,J,J,I,J,J
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,F,F,E,E,F,F,F,E,F,E,I,I,E,E,D,D,I,I,D
E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
F,H,H,H,H,H,H,H,J,I,H,J,J,J,J,I,F,H,A,A,J,J
G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
H,I,I,I,I,I,I,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
B,G,G,G,G,G,G,G,I,I,I,G,G,G,G,G,G,G,G,G,G,I
C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
D,J,J,J,J,J,J,J,J,J,H,H,I,I,I,H,H,H,H,H,H,H
E,E,H,H,H,H,E,E,H,E,E,E,E,E,E,E,E,E,E,E,E,E
F,H,H,H,H,H,H,H,H,H,H,F,F,J,J,H,H,H,H,H,J,H
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,A,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,J,J,J,J,J,H,H,H,J,J,J,J,J,J,J,J,J,J,H,H,J
D,F,F,F,F,F,F,F,F,J,I,I,I,I,I,I,I,I,I,D,D,D
E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
F,G,G,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,F
G,E,E,E,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,I,I,I,I,I,I,I,J,I,J,I,I,I,I,I,I,I,I,I,I,J
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,H,H,H,J,J,J,J,J,J,J,G,G,H,H,H,H,H,H,H,H,H
A,D,D,H,H,H,H,H,H,H,H,D,H,J,J,J,J,J,J,J,J,J
B,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
E,G,G,G,G,I,I,G,I,G,G,G,J,J,G,J,J,G,J,J,J,J
F,I,I,I,I,I,F,F,I,F,F,F,F,F,F,F,F,F,F,F,F,F
G,I,I,I,I,I,I,I,I,J,J,I,I,J,J,J,J,J,J,J,J,J
H,I,I,I,I,I,I,I,I,H,H,H,H,H,G,H,G,G,G,G,G,G
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,H,H,H,H,I,I,H
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,J,H,H,J,H,J,H,H,H,H,H,J,J,J,H,J,J,H,J,J
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,G,J,J,G,J,J,J,J,J,J,D,D,D,D,D,D,D,D,D,D,D
E,J,J,J,J,J,J,J,J,J,E,E,E,E,E,E,E,E,E,E,J,J
F,I,H,H,I,I,I,I,I,I,F,I,I,I,I,F,F,F,F,F,F,F
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,H,H,I,I,H,I,H,H,H,H,H,H
I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
J,J,J,J,J,J,J,J,J,J,J,D,D,J,J,J,J,J,J,J,J,J
A,J,D,D,J,J,J,J,J,J,J,J,J,J,J,I,I,J,I,I,I,J
B,G,D,G,I,I,I,I,I,G,I,I,I,I,I,I,I,I,I,I,I,A
C,I,I,I,I,H,H,H,H,J,H,H,H,H,H,H,H,H,H,I,I,C
D,J,J,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
F,F,J,F,F,F,F,F,J,J,J,F,F,F,F,F,J,F,F,F,F,F
G,H,J,J,G,G,G,G,G,J,G,G,G,G,G,G,E,E,G,G,G,G
H,A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,I,G,J,J,J,J,J,J,J,J,J,I,J,J,J,J,J,J,J,J
B,F,D,F,F,J,J,J,J,J,J,J,J,J,J,J,J,J,F,J,J,J
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,D,I,I,I,I
E,J,J,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J
F,J,H,G,G,G,G,G,G,J,J,J,J,J,J,J,J,J,J,J,J,G
G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
H,I,E,I,I,I,I,J,E,J,E,E,E,E,E,E,E,E,E,E,G,G
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,D,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
D,J,G,G,G,G,J,G,J,J,G,J,J,G,J,J,J,J,J,J,J,J
E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
F,J,J,J,F,J,J,J,F,J,F,F,F,F,F,F,F,F,F,F,F,F
G,G,I,I,I,G,I,I,G,I,G,G,I,G,G,G,G,G,G,G,G,G
H,G,G,G,G,G,G,G,G,G,H,G,H,H,H,H,H,H,H,G,H,H
I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,H,J,I,J,H,H,H
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,G,I,I,G,I,I,G,G,G,I,G,I,I
C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
D,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
F,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,I,I,I,I,I,I,I,J,J,J,J,J,J,J,J,J,J,J,J,I,J
I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,I,J
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,J,J,J,J,J,J,J,J,F,J,J,F,F,J,J,J,J,J,F
B,J,J,J,J,J,J,J,J,J,J,J,J,I,J,J,J,J,J,J,J,J
C,J,F,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
F,H,H,H,H,H,H,H,H,H,I,I,H,H,I,I,I,I,I,I,I,F
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,H,I,I,I,I,I,I,I,I,I,I,I,H,H,H,H,H,H,I,I,I
J,J,E,J,J,J,E,E,E,E,E,E,E,E,E,E,E,E,J,E,E,E
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
C,J,J,J,J,J,J,J,J,J,J,H,H,H,J,J,J,J,J,J,J,J
