bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
G,I,G,G,G,G,G,G,G,G,G,G,G,G,I,I,I,I,I,I,I,I
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,A,J,J,J,J,J,J,J,J,J,J,A,A,J,A,A,A,A,A,A,A
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,G,G,G,G,G,G,G,G,G,G,G,A,A,A,A,A,A,A,A,G,G
H,A,H,H,A,A,A,A,A,A,A,A,H,H,H,H,H,H,H,H,H,H
I,A,G,A,A,A,A,A,A,A,G,A,G,G,A,A,A,G,G,G,G,G
J,D,D,D,D,D,D,D,J,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,H,H,A,C,C,A,A,A,A,C,C,C,A,J,J,J,J,J,J,J,J
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,J,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
G,B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,A,I,A,A,A,A,A,A,A,A,A,A,A,A,J,A,J,A,A,A,A
J,I,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,B,B
D,D,D,D,D,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,F,F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,D,D,D,B,B,D,B,B,D,D,D,B,B,B,D,B,D,B,D,D,B
B,G,G,B,B,B,B,B,B,B,B,B,A,A,A,B,A,A,A,A,A,A
C,D,C,C,C,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C
D,F,F,F,F,F,F,F,B,B,B,B,F,D,D,D,D,D,D,D,D,D
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,H,I,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
I,A,A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,C,C,C,C,C
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,A,G,G,G,G,A,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,E,E,E,E,E,E,E,E,E,A,E,E,E,J,J,J,J,J,J,E
J,D,D,J,J,J,J,J,J,J,J,J,A,A,A,A,A,A,J,J,J,J
A,J,J,J,J,J,A,A,J,J,J,A,J,J,J,J,J,J,J,J,J,J
B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
C,E,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
G,A,G,G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
I,C,C,J,J,A,A,A,A,A,A,J,J,A,J,J,J,J,I,I,I,A
J,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,E,E,E,E,E,E,B,B,E,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,B,D,B,B,D,B,B,B,B
C,F,F,F,F,F,F,F,F,F,F,F,F,F,I,I,I,F,F,F,F,F
D,A,D,D,A,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A
E,F,F,F,A,A,F,F,F,F,A,A,F,A,F,F,A,F,F,F,A,F
F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,G,G,G,G,G
H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
I,F,A,A,I,I,I,I,I,J,I,I,I,I,I,I,I,I,I,I,I,I
J,A,A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,E,E,E,E,E,E,E,E,A,A,A,A,E,E,A,E,E,E,E,E
D,A,D,D,D,D,D,D,D,A,D,D,D,A,D,D,D,D,D,D,D,D
E,G,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
G,D,H,D,D,A,D,D,D,A,A,A,G,G,G,G,G,G,G,G,G,G
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,G,G,G,B,B,B,B,G,G,G,G,G,G,G,G,G,G,G,G,G,G
B,F,B,B,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,E,E,E,E,E,E
F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
G,D,A,D,A,A,D,A,D,D,D,D,D,D,D,D,A,D,A,A,A,D
H,E,E,E,E,E,E,D,A,A,A,A,H,H,H,H,H,H,H,H,H,H
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
J,B,B,J,A,A,J,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,D,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A
C,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,I,D,D,D,D,D,D,A,A,I,A,A,A,A,A,A,A,A,A,A,A
E,G,G,E,G,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,J,J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,C,F,F,F,F,F,F,C,F,F,C,F,F,F,F,F,F,F,J,J,J
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,I,I,I,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,E,E,E,D,A,A,A,A,A,A,A,D,D,D,A,A,D,D,D,D,D
E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
F,A,F,F,F,F,F,F,F,F,G,G,F,G,G,F,F,F,F,F,F,F
G,B,G,B,G,B,B,B,B,G,G,G,G,G,B,B,B,B,B,B,B,B
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,E,I,I,I,I,I,I,I,I,I,A,I,E,A,D,D,E,I,E,E,I
J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,D
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
G,A,G,G,G,G,G,G,G,G,G,G,G,G,G,A,G,A,G,A,A,G
H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
A,H,A,A,B,B,A,B,B,B,H,B,B,B,B,B,B,A,A,H,A,H
B,G,G,G,G,A,G,G,G,A,G,A,A,A,A,A,A,A,A,A,A,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A,B,A,A,B,B,B
E,J,J,J,J,J,J,J,J,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,A,I,I
G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
H,G,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
D,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
E,E,E,E,E,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,E
F,F,F,F,F,F,F,F,F,F,F,F,A,A,A,A,A,A,A,A,A,A
G,A,G,G,G,G,G,G,A,G,G,G,G,G,G,G,G,G,A,G,A,G
H,D,D,D,D,H,D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,G,G,G,G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A
C,B,C,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,G,G,G,G,G,E,G,G,G,E,E,E,G,G,E,A,A,E,E,E,G
F,D,D,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
H,G,H,H,H,A,A,A,A,A,A,A,A,A,A,A,A,A,H,A,H,H
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,J,J,F,F,F,F,F
A,G,G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,A,E,F,F,F,F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
G,A,G,G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
H,A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,I,I,I,I,I,I,I,I,I,E,E,E,E,E,E,E,E,E,E,E
J,C,J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,C,C,C,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,A,G,A,A,A,G
D,I,I,I,I,I,I,D,I,I,D,D,D,D,I,I,D,I,I,I,D,D
E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,A,A,E,E,E,E,E
F,I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,A,G,G,G,G,G,G,G,G,G,G,G,G,A,A,A,A,A,A,A,A
H,A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,F,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,B,B,G,G,C,C,C,A,A,E,G,A,A,E,B,B,A,E,E,E
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,F,F,F
D,A,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,D
E,A,E,A,E,E,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,H,H,D,H,H,D,D
G,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,A,I,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,I,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B
E,B,B,B,B,B,B,B,B,B,E,B,B,B,B,B,B,B,B,B,B,B
F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,D,I,I,I,I,J,J,J,D,D,D,J,D,D,J,J,J,J,A,A,I
J,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,I,I,I,B,I,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,B,C,A,A,A,A,A,H,H,H,H,H,H,H,H,H,H,H,H,H,H
D,F,D,E,E,E,E,A,A,A,A,A,E,A,E,E,E,E,E,E,A,E
E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
G,F,F,E,E,E,E,E,E,E,E,E,E,E,E,F,E,E,E,E,E,F
H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
J,H,H,J,J,J,J,J,J,H,J,H,J,J,J,J,J,J,J,J,J,J
A,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,A,A,A,A,A,A,A,E,A,A,A,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,G,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E
F,A,A,F,F,A,A,A,A,F,F,F,F,F,F,F,F,F,F,F,F,F
G,A,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,C,H,H,C,C,H,C,H,H,H,H,H,H,H,H,H,H,H,H
I,A,E,E,E,E,A,E,A,E,E,E,E,E,E,E,E,A,A,A,A,A
J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,G,G,D,J,D,D,J,J,J,J,J,D,D,D,J,D,D,D,D,D,D
G,J,J,J,J,J,J,J,J,J,A,A,J,J,J,A,A,A,A,A,A,A
H,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,G,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,A,A,A,F,A,A,A,A,A,A,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
E,A,E,E,E,E,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,A,B,B,A,A,B,A,B,A,A,B,B,A,A,B,A,B,B,B,B,B
G,A,G,H,H,H,H,H,H,H,H,H,A,A,A,A,A,A,H,A,H,H
H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
I,A,A,A,A,A,I,I,I,I,I,I,I,I,I,I,I,I,I,A,A,I
J,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
C,A,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
F,D,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,D,F,D,F,F
G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
H,F,F,F,F,F,F,F,F,F,F,F,H,H,H,H,H,H,H,H,H,H
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,G,C,C,F,A,F,F,F,A,F,F,F,F,F,F,F,F,F,F,F,F
D,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,F,A,A,A,A,A,A,E,A,A,A,A,A,A,A,A,A,A,A,A
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,C,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,I,I,I,I,I,I,I,I,I,C,C,C,C,C,C,C,C,C,C,C,C
C,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,B,B,B,E,B,E,E,E
F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,A,G,G,G
G,C,G,G,G,G,G,C,G,C,C,G,G,G,G,G,G,C,G,G,G,G
H,F,F,F,F,F,F,F,F,F,F,A,A,A,A,F,F,F,F,F,F,F
I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,A,A,D,D,D,D,D,D,D,D,D,D,B,B,B,B,D,D,D,D
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
E,B,F,F,E,E,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,A,F,F,F,A,F,F,F,A,F,F,F,F,F,F,F,A,F,A,A,A
G,D,D,D,D,D,D,D,D,D,G,D,D,D,D,D,D,D,D,D,D,D
H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,D,D,D,D,D,J,D,D,D,J,D,J,D,J,J,J,J,J,J,J,J
A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,B,C,C,B,B,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B
D,A,D,D,D,D,D,D,D,D,D,F,F,F,F,D,D,D,D,D,D,D
E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
G,A,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,G,I,I,I,I,I,A,A,A,A,A,A,J,J,J,J,A,J,J,J,A
J,A,B,B,J,B,J,J,J,J,B,B,B,B,B,B,B,J,J,J,J,J
A,D,D,B,B,C,C,C,B,B,B,B,B,B,C,B,B,B,B,B,B,B
B,F,F,F,F,F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
G,A,G,G,G,G,A,G,G,G,G,G,G,A,G,G,A,A,A,A,A,A
H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
I,A,A,A,A,A,A,A,A,A,A,A,A,J,A,J,A,A,A,A,I,A
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,G,G,G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,E,F,E,F,E,F,F,E,E,D,E,A,E,E,E,E,A,D,D,D,D
E,H,H,H,H,H,H,H,H,A,A,H,H,H,H,H,H,A,H,H,H,H
F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
G,F,F,F,F,F,F,F,F,F,F,F,G,G,F,G,G,F,G,F,F,F
H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
I,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,A,A,A,A,A,B,A,A,A,B,F,J,A,J,J,F,B,F,F,F
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,D,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,B,E,E,E,B,B,B,B,B,B,B,E,E,E,E,E,B,E,E,E,E
F,B,F,F,F,F,F,B,B,B,F,F,B,F,F,F,F,F,F,F,F,F
G,A,G,G,A,A,A,A,A,A,G,G,G,G,G,G,G,G,G,G,G,G
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
A,G,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,I,I,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,I,I,I
