bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,D,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,D,D,D,D,C,C,C,C,C,C,C,C,C,C,A,C,A,A,I,I,A
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,E,I,E,E,I,E,I,E,I,E,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,D,I,H,H,H,H,H,H,H,H,H,H,H,I,I,I,I,I,I,I,I
I,C,C,C,C,C,C,C,I,C,C,C,C,C,C,C,C,C,C,C,C,C
J,E,E,J,J,J,J,J,J,J,J,J,I,I,I,I,I,I,I,I,I,I
A,F,I,I,G,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,A,I,I,I,B,B,B,B,B,B,B,I,I,B,I,I,I,B,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,E,E,E,E,E,E,E,E,E,E,E,E,C,C,C,I,I,I,I,C
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,A,I,I,I,A,A
C,I,I,I,C,I,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,F,F,I,F,D,D,D,D,D,D,D,D,D,D,D,D,D,I,I,I,I
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,I,I
F,C,C,F,I,F,F,F,F,F,F,F,F,F,F,I,I,I,I,F,I,I
G,C,C,C,I,I,I,C,I,I,C,C,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,D,D,D,D,D,D,D,D,D,D,I,D,D,I,I,I,D,D,D,D,D
A,H,I,D,A,I,D,A,A,I,I,A,I,I,I,I,I,I,I,I,I,I
B,I,I,B,B,B,B,B,B,I,A,A,A,I,I,A,I,A,A,A,A,A
C,I,I,I,C,I,I,I,I,C,I,I,I,I,I,I,I,I,I,I,I,I
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,I
E,I,I,I,E,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,D,D,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,I,H,I
I,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,C,I,C,G,I,C,I,I,I,I,I,I,I,I,I,I,A,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,H,H,H,I,I,I,E,I,I,E,I,I,I,I,I,I,I,I,I,I,I
F,D,D,F,F,F,F,F,F,F,F,F,F,F,F,F,I,F,F,I,I,I
G,I,I,I,I,I,G,G,G,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,C,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,C,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,C,I,I,I,I,I,I,I,I,I,I,I,I
D,E,A,D,D,D,D,D,D,D,D,D,I,I,A,I,I,I,A,A,A,A
E,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,I,E,E
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,F,F,F,F,F,F,F,F,G,G,G,G,F,G,G,F,F,F,F,F,F
H,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,C,I,I,I,I,I,I,I,I,I,I,I,I
D,F,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,I,D,I,C,I
E,C,C,E,I,E,E,E,E,E,E,E,E,C,C,C,C,I,C,I,I,C
F,H,H,F,F,F,F,F,F,F,F,F,F,I,I,I,I,I,I,I,I,I
G,I,I,G,G,G,G,G,G,G,G,G,G,G,G,I,G,I,I,I,I,I
H,I,I,I,I,H,H,H,H,I,I,I,I,I,H,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,H,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,I,I,I,I,I,I,A,A,I,I,A,A,I,I,I,A,A,A,A,I,I
C,A,A,C,C,C,C,C,C,C,C,C,A,C,C,I,C,A,I,I,A,I
D,I,I,D,D,D,D,D,D,D,D,D,D,I,I,I,I,I,I,I,I,I
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,G,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,I,A,A,A
B,I,I,C,C,C,C,C,I,I,C,I,I,I,I,I,I,I,I,I,I,I
C,I,I,D,I,C,C,C,C,I,I,I,I,I,A,I,I,I,I,I,I,I
D,A,A,D,D,D,D,D,D,D,D,D,D,D,D,A,A,D,D,A,A,A
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,D,D,F,F,F,F,F,F,F,F,F,F,F,F,I,F,F,F,I,F,I
G,F,F,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,I,I,I,I
H,I,H,H,H,H,H,H,H,H,H,H,H,H,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,B,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,I,I,I,I,E,E,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,C,I,I,I,I,I,I,I,I,I,I,I,I,I
A,D,D,D,I,A,A,A,A,A,A,A,I,I,I,I,I,A,A,I,I,I
B,I,I,I,I,B,I,B,B,I,B,I,I,I,I,I,I,I,I,I,I,I
C,G,C,C,C,C,C,C,C,C,C,C,C,I,I,I,I,I,I,I,I,I
D,A,A,D,D,D,D,D,D,D,D,D,I,D,I,A,I,A,I,I,A,I
E,C,I,E,E,E,E,E,E,E,E,I,E,E,E,E,E,E,I,I,I,I
F,E,E,E,E,E,E,E,F,E,E,E,F,E,E,E,E,E,E,I,E,E
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,E,H,H,H,H,H,H,H,H,H,H,H,H,H,I,H,I,I,I,I,I
I,H,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,H,I,A,A,A,A,A,A,A,A,I,A,A,A,A,A,A,A,A,A
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,C,C,C,C,C,C,C,C,C,C,C,C,C,I,I,C,I,I,I
D,E,E,I,I,I,D,I,I,D,D,I,I,I,I,I,I,I,I,I,I,I
E,D,D,D,E,E,E,E,E,E,E,E,E,E,I,D,D,D,I,I,D,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,D,D,D,D,G,D,D,D,G,G,G,I,I,I,I,I,I,I,I,I,I
H,D,D,D,I,I,I,I,H,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,I,I,C,C,I
D,I,I,D,D,D,D,D,D,D,D,D,D,I,I,I,I,I,D,I,I,I
E,C,E,E,E,E,E,E,E,E,E,E,I,E,E,I,E,I,I,I,I,I
F,A,A,A,A,I,A,A,F,I,I,A,I,A,A,I,I,A,A,I,I,I
G,I,I,G,I,G,I,I,G,I,I,I,G,I,I,I,I,I,I,I,I,I
H,I,I,H,I,H,H,H,H,H,H,H,H,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,A,A,A,A,A,I,I,I,A,A,A,I,I,I,I
B,F,I,F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,C,C,C,C,C,C,C,C,C,C,C,I,C,C,C,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,E,I,I,E,E,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,F,F,F,F,F,F,I,I,I,I,I,I,I,I,I,I,I,I
G,F,F,F,G,G,G,G,G,G,G,G,G,G,G,G,G,I,I,I,F,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,C,C,C,C,C,C,C,I,C,I,I,I,I,C,I,I,I,I
D,I,I,I,D,D,D,D,I,D,D,I,I,D,I,I,I,I,I,I,I,I
E,C,I,I,I,I,I,I,I,E,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,G,G,G,G,G,G,G,G,G,G,G,G,I,G,G,G,G,G,G,G,I
H,E,E,I,I,E,I,H,H,I,I,I,E,I,I,I,I,I,I,I,I,I
I,G,G,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,I,J,J
A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,I,I,E,E,E,E,E,I,E,I,C,I,A,A,E,A,A,I,I,I,A
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,H,I,I,D,D,D,D,D,D,D,D,D,I,I,I,D,I,I,D,I,I
E,I,I,I,I,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,D,I,I,J,I,I,E,I,E,E,E,I,I,I,I,I,I,I,I,I,E
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,I,B,I,I,I,B,I
B,E,I,E,E,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,C,C,I,C,C,I,I,I,I,I,I,I,I,I,I,I,I
D,F,F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,D,D,I,I,I,F,F,F,I,I,I,I,I,I,F,F,I,F,I,I,I
G,I,I,I,I,I,I,I,I,G,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,D,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,H,I,I,I,I,I,I,A,I,I,I,I,I,I,I,I,I,I,I,I,I
B,E,I,C,B,B,B,A,B,A,A,A,A,A,A,A,A,A,I,A,A,A
C,I,I,I,I,I,I,I,I,C,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,C,I,E,E,E,E,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I
F,C,C,F,F,F,F,F,F,F,F,F,F,F,F,F,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,F,I,I,I,F,I,F,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,A,A,I,A,I,I,I,I,I,I,I,I,A,I,I,I,I
B,I,I,I,I,I,B,B,B,I,I,I,I,I,I,I,I,I,I,I,I,I
C,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,I,C,C,I,I,I
D,I,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,I,D
E,I,I,I,I,E,E,E,E,E,E,I,I,I,I,I,I,I,I,I,I,I
F,I,I,F,F,F,F,F,F,F,F,I,I,F,F,F,I,I,I,I,I,I
G,I,I,I,I,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,C,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,E,E,E,E,E,E,E,E,E,E,A,A,A,E,E,E,E,E,E,E,E
B,H,I,I,I,I,B,I,B,B,I,I,I,I,I,I,I,I,I,I,I,I
C,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,I,I,I,I,I,I
D,G,G,G,G,G,G,G,G,G,G,G,G,G,G,I,G,G,I,I,I,I
E,I,A,E,E,E,E,E,E,E,E,E,E,E,E,E,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,H,H,G,G,G,G,G,G,G,G,G,G,G,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,A,I,J,J,J,J,J,J,J,J,I,I,J,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,G,G,C,C,C,C,C,C,C,I,G,C,G,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,A,A,A,A,F,F,F,F,F,F,F,F,F,I,F,A,A,A,A,I,A
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,D,D,D,D,D,D,D,D,D,D,I,D,D,D,D,D,D,I,I,I,D
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,I,I,F,F,I,F
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,D,D,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,D,D,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,A,A,I,I,I,I,I,I,E,I,I,I,I,E,I,I,I,I,E,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,G,I,G,G,I,I,I,I,I,I,I,I,I,I,I,I
H,G,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,E,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,I,I,A,B
B,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,E,E,C,C,C,C,C,C,C,C,C,C,C,C,I,C,I,I,I,I,I
D,I,I,D,I,D,D,D,D,D,I,D,D,I,D,I,I,I,I,I,I,I
E,G,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,D,D,H,H,H,H,H,H,H,I,H,I,H,I,I,I,I,I,D,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,B,B,B,B,I,B,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,E,E,E,I,E,A,E,E,E,D,D,D,D,D,I,I,I,I,I,I,I
E,F,F,H,H,E,E,E,E,I,E,E,E,I,I,I,I,I,I,I,I,I
F,I,I,I,I,F,I,I,I,F,I,I,I,I,I,I,I,I,I,I,I,I
G,C,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,A,A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,C,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,I,C,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,B,B,I,E,I,E,E,E,E,E,E,I,I,I,E,I,E,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,G,G,G,G,I,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,C,I,H,H,H,H,H,H,H,H,H,H,H,I,H,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,C,C,C,B,B,B,B,C,I,B,B,I,C,I,I,C,I,I,C,I,I
C,I,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,F,F,F,F,F,F,I,I,F,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,F,F,F,F,F,F,I,F,I,I,F,F,I,F,I,F,F,F,F,I,F
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,C,C,C,I,I,C,C,C,C,C,C,C,C,C,C,I,C,I,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,I,I,C
D,I,D,D,D,D,D,D,D,D,D,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,G,I,G,I,G,I,I,I,I,I,I,I,I,I,I,I,I
H,D,D,D,D,D,D,D,I,H,H,H,I,D,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,C,C,I,I,I,C,C,C,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,C,C,C,C,I,C,C,C,C,I,I,I,I,I,I,I,C,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,E,I,I,E,E,E,E,I,I,I,I,I,E,I,I,I,I,I,I
F,I,D,I,D,D,D,I,D,I,D,I,I,I,I,D,I,I,I,I,I,I
G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,I,G,I
H,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,D,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,C,C,I,C,C,C,C,I,I,C,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,H,H,C,C,C,C,C,C,C,C,C,C,C,C,C,H,C,C,H,H,I
D,C,I,I,I,I,D,I,D,D,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,E,I,E,I,I,I,I,I,I,I,I,I,I,I,I
F,I,D,F,F,F,I,F,F,F,F,F,F,F,F,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,H,H,I,I,H,H,H,H,H,I,H,I,I,I,I,I,I,I,I,I,I
I,A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,C,I,D,D,D,D,D,D,I,I,I,I,I,I,I,I,I,I,I,I
E,E,E,E,E,E,E,E,E,E,E,E,I,I,E,E,E,E,E,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,D,I,I,I,I,I,I,I,I,I,I,I,I,I
I,C,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,C,C,C,C,J,J,J,J,C,C,C,C,C,C,C,I,C,C,I,I,I
A,F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,B,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,C,I,I,I,C,I,I,I,I,I,I,I,I,I,I,I
D,D,D,D,D,I,D,D,D,D,I,I,I,I,I,I,I,I,I,I,I,I
E,D,I,I,E,E,E,I,E,E,I,I,I,I,I,I,I,I,I,I,I,I
F,I,E,I,I,I,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,I,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,D,D,I,I,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,C,C,C,I,C,C,I,C,I,I,I,I,C,C,I,I,I,I,I
