bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,I,I,I,I,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,I,I,I,I,I,I,I,I,I,F,F,F,F,F,F,F,F,F,F,F
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A
C,H,H,C,H,C,C,C,C,H,H,C,H,H,H,C,A,E,A,A,A,A
D,G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,F,E,F,F,F,F,F,F,F,F,F,F,E,E,E,E,E,E,E,E
G,J,G,G,F,D,D,D,G,F,D,D,F,F,F,F,F,D,D,F,F,F
H,A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,E,I,E,E,E
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,I,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,H,H,H,H,H,H,H,H,H,H,H,A,A,A,A,A,A,A,A,A,A
C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,A,A
C,I,I,I,I,I,I,I,I,E,E,E,E,E,E,E,I,I,E,I,I,I
D,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,D,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,J,J,J,J,J,J,J,J,J,J,J,G,J,F,J,J,J,J,J,J,J
H,J,J,J,J,J,J,J,J,J,J,H,H,J,J,J,J,J,J,J,J,J
I,H,I,I,I,I,I,I,I,I,I,I,I,H,H,I,I,H,H,J,H,H
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,C,F,F,A,F,C,A,A,A,A,A,A,A,A,A,A,A,D,A
B,I,D,B,B,B,B,B,B,B,B,A,B,A,A,A,A,A,A,A,A,A
C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
D,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,F,F,F,F,F,F,F,F,F,F,F,F,E,F,E,E,E,E,E,E
G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,F,F,F,F,F,F,F
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,G,C
D,H,H,D,D,D,D,D,D,D,D,D,D,D,D,D,H,H,H,H,H,H
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E,E,E,E
F,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,J,J,J,J,J,J,J,J,J,J,J,G,J,J,J,J,J,J,J,J,J
H,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,I,I,I,I,I,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,G,G,G,G,G,C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,H,H,H,H,H,H,H,F,F,H,F,F,F,F,F,H,F,F,F,F,F
G,E,E,G,G,G,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,J,I,I,I,I,I,I,I,I,I,I,I,I,I,D,I,I,I,I,I
J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,I,I,I,I,B,B,B,B,I,B,B,B,B,B,A,A,A,A,A,B,A
C,C,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,C
D,G,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,C
E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,J,J,G,G,J,E,G,G,E,J,E,E,J,E,E,G,J,E,E,E,J
H,E,I,H,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,H,H,C,C,C,F,C,F,F,F,F,C,F,F,F,F,F,F,F,F
B,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,E,E,E,E,E,E,E,E,E,E,D,D,E,D,D,D,D,D,D,D
F,C,C,F,F,F,F,F,F,F,F,F,F,F,F,C,C,C,F,F,C,C
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,D,H,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
I,G,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,I,J,J,J,C,J,A,C,J,A,A,A,A,A,A,A,A,A,C,A,A
C,E,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,I,G,G,G,G,G,G,E,I,E,I,I,I,I,E,I,I,I,I,I,I
F,H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,H,H,G,G,G,G,G,G,G,G,G,J,J,H,F,J,H,H,I,I,I
H,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,I,I,I,I,I,I,I,I,H,I,I,H,J,I,J,H,H,J,J,J
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,D,F,F,G,G,G,G,G,F,G,G,G,G,G,D,D,G,D,G,D,D
B,I,D,C,D,D,D,D,A,B,A,A,A,A,A,A,A,A,A,A,A,A
C,G,H,C,C,C,C,C,C,C,C,C,C,C,C,C,A,H,H,A,A,H
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,E,F,E,F,F,F,I,I,F,F,I,I,I,I,I,I,I,I,I,I
G,D,D,G,G,D,G,G,G,D,D,G,G,D,D,D,D,D,D,D,D,D
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,H,H,I,H,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,G,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,F,F,C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,I,F,F,F,F,F,F,F,F,F,F,F,F,F,I,I,I,F,F,I
G,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,H,I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,H,H,I,H
J,E,E,E,J,J,J,J,J,E,E,E,E,E,E,J,J,J,J,J,J,J
A,I,B,E,B,J,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,J,J,B,B,B,D,B,B,B,B,A,B,C,A,A,A,A,A,A,A,A
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,J,J,F,F,F,F,F,F,F,F,F,F,F,F,J,F,D,F,F,F,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,F,F,F,F,F,F,F,F
H,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,I,I,I,I,I,I,I,I,I,I,I,E,I,I,I,E,E,I,E,E
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,E,E,E,E,E,E,E,E,E,C,E,E,C,C,C,C,C,C,A,C,C
C,E,E,E,E,E,E,E,C,E,E,E,E,E,C,E,E,E,E,E,E,A
D,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,E,E,E,F
G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,E,H,H,E,H,H,H,E,H,H,H,H,E,E,E,H,H,H,E,E,E
I,J,I,I,J,I,J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,F,F,E,E,E,E,F,E,F,F,F,E,E,E,E,E,E,F,E
B,F,B,B,B,B,B,B,A,A,A,A,B,A,B,B,B,A,A,A,A,A
C,J,D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,J,F,F,F,F,F,F,F,F,F,F,F,F,F,J,J,J,J,J,F,J
G,I,I,G,G,G,G,G,G,I,I,I,I,I,I,I,I,I,I,I,I,I
H,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,F,F,I,F,F,I,I,I,I,I,I,I,I,I,I,I,I,I,F,I,F
J,E,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,E,E,H,C,H,D,H,H,C,E,H,E,H,E,H,H,H,H,H,H
B,H,H,H,H,H,H,H,H,H,E,H,H,H,H,H,E,E,H,E,H,H
C,G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
G,J,J,J,J,J,J,J,G,J,J,J,J,J,J,J,J,J,J,J,J,J
H,F,F,E,F,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,H,E
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,F,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,F,F,F,F
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,I,E,I,E,E,E,E,E,E,E,I,I,E,E,E,E,E,I,E,E
C,E,D,D,D,D,D,D,D,D,D,D,D,D,I,D,D,D,D,D,C,C
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,J,J,J,J,J,E,E,E,E,J,E,E,E,E,J,E,E,E,E,E,J
F,I,I,F,I,F,I,I,J,F,J,J,J,J,J,J,I,J,I,I,I,I
G,H,H,H,H,H,H,H,H,H,H,G,G,G,F,F,F,F,F,F,F,F
H,E,E,H,H,E,H,H,H,H,H,E,H,E,E,E,E,E,E,E,E,E
I,H,H,H,I,E,H,H,H,E,H,H,H,H,H,H,H,H,E,H,H,H
J,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,I,I,I,I,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,I,I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,I,I,I,I,I,I,I,I,I,E,I,I,I,I,I,I,I,I,E,E
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,I,I,E,E,G,E,E,G,E,G,D,D,F,G,G,E,E,G,G,E
B,D,D,B,D,D,D,C,C,D,D,C,C,C,C,C,C,D,D,D,D,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,F,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,F,F,F,F,F,F,F,F,F,E,E,E,E,E,E,E,E,E,E,E
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,E
G,D,D,G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,E,E,H,H,E
I,E,E,E,E,E,I,E,I,E,I,I,E,E,E,E,E,I,E,E,E,E
J,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,J,J,B,J,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B
B,E,E,B,B,B,E,B,E,E,B,E,B,E,E,E,E,E,E,E,E,B
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,J,J,D,D,D,D,D,D,D,D,D,D,D,D,D,H,D,D,H,H,H
E,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,D,E,D,D
F,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,D,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,E,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D,A,A,A,A,A,A
C,E,C,C,C,C,C,C,C,D,C,C,C,C,C,D,D,D,D,C,D,C
D,I,D,D,D,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,D,D,G,G,G,G,G,G,G,D,G,D,D,D,D,D,D,D,D,D,D
H,D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,H,H,I,I,I,H,H,H,H,I,I,H,H,H,H,H,H,H,H,H,H
J,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,G,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G
D,F,F,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,J
F,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,J,J,J,H,H,J,H,H,J,J,J,J,J,H,J,J,J,J,J,J,J
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,H,D,H,H,F,D,D,F,D,D,D,H,H,H,H
C,H,H,H,C,H,C,C,C,C,C,C,C,C,H,H,H,H,H,H,H,H
D,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,I,I,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,J,J,J,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A
B,J,D,B,B,B,B,B,B,B,B,B,B,F,B,F,D,F,F,F,F,F
C,E,E,C,C,C,C,C,C,C,C,C,C,D,C,C,C,C,D,D,C,D
D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E
H,D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,D,D,D
I,H,H,I,I,I,I,H,I,I,I,I,I,I,I,I,I,H,H,H,C,H
J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
A,F,F,F,F,F,F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,F,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,J,J
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,H,F,H,H,F,H,H,F,F,F,F,F,F,H,F,F,H,H,F,F,H
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,D,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,J,G,J,H,G,G,G,G,J,G,G,G,J,J,J,J,J,J,J,H,J
H,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,G,H,H,G,G
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,F,I,F
J,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,E,E,F,F,F,F,F
B,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,A,F,A,A
C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
D,C,C,D,D,D,D,D,D,D,D,D,D,D,C,D,C,D,D,C,C,C
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,D,D,F,F,F,F,F,F,F,F,F,F,F,D,D,D,D,D,D,D,D
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,I,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,F,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
A,H,J,H,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,J,J,J,J,J,H,B,B,E,B,H,B,E,E,E,E,E,E,A,E,A
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,H,D,D,D
E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,J,I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,I,I,I,I
G,H,H,G,G,H,G,G,G,G,H,G,G,G,G,G,H,G,D,D,H,G
H,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,B,H,B,H,H,B,B,B,H,H,H,H,H,H,H,H,H,H,H
B,H,C,C,C,C,C,C,C,C,C,C,F,F,C,F,C,C,C,C,C,C
C,J,J,J,C,C,C,C,C,C,C,C,C,C,C,C,C,B,B,J,J,J
D,I,I,I,I,I,I,D,D,D,I,D,D,D,D,D,D,I,I,I,I,I
E,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,F,J,J,G,G,G,H,G,G,F,F,F,F,F,F,F,F,F,F,F,F
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,I,I,I,I,I,D,D,I,I,I,I,I,I,I,J,J,I,I,I,J
J,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,E,E,E,E,A,E,A,A,A,A,A,A,A,A,A,A,A,A
B,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,A,A,A,A
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,D,D,E,E,E,E,E,E,E,E,D,D,D,D,D,D,D,D
F,D,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,E,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,D,D,A,D,D,A,A,D,A,A,A,A,E,A,A,A,A,A,A,A
B,H,H,B,B,B,H,H,B,H,H,B,B,B,B,B,H,B,B,B,B,A
C,H,H,H,H,H,D,D,D,D,D,H,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,G,G,F,F,F,F,F,F,F,D,F,F,F,D,F,D,D,D,D,D,D
G,I,I,G,G,G,G,G,G,G,G,E,E,E,E,E,E,E,E,E,E,E
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,J,I,I
J,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
B,D,D,E,E,E,E,E,A,A,A,A,D,A,A,A,A,A,A,A,A,A
C,I,I,I,I,I,I,C,C,I,I,C,C,C,C,I,I,I,I,I,I,I
