bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
G,D,D,D,D,D,D,G,G,D,G,G,G,G,G,G,G,G,G,G,G,G
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,G,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,D,D,D,F,F,F,D,F,B,D,D,D,D,D,D,D,D,D,D,D,D
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,D,A
C,H,H,H,H,H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,D,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,B,B,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,G,A,A,A,A,G,A,A,A,G,G,G,A,G,G,G,G,G,G,G,G
B,A,C,C,C,C,C,C,C,A,A,C,A,C,A,A,A,A,A,A,A,A
C,B,G,G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,E,E,E,E,E,E,E,D,E,E,E,E,E,E,E,E,E,D,E,D
E,A,A,G,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,A,A,A,A,A,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,I,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,D,D,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
F,G,G,G,G,G,G,G,G,F,F,G,G,F,G,F,F,F,G,G,G,G
G,B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,G,G,G,G,G,G,G,G,I,I,G,G,I,I,G,I,G,I,I,I,I
J,C,C,C,C,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,B,F,F,F,F,F,C,C,C,C,C,C,C,C,C,C,B,B,C,B,B
D,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,D,D,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,G,G,G,G,G,G,H,H,H,H,H,H,H,H,H,H,H,H,H,H,G
I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
J,E,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,G,J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,G,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,G,G,G,I,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,A,A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,C,C,C,C,C,C,C,C,C,C,G,G,G,C,C,C,C,G,C,C,C
H,G,G,G,G,G,G,G,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,G,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
G,B,B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,E,E,E,E,I,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I
J,C,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,D,D,D,D,D,D,D,D,D,D,D,B,B,D,D,B,B,B,B,D,D
C,E,E,E,E,E,E,E,E,E,J,E,E,E,J,J,J,J,E,C,J,J
D,H,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,F,F,F,F,F,F,F,F,F,F,E,E,E,E,F,F,F,F,F,E
F,G,G,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,I,I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
I,E,E,E,E,E,E,E,I,E,E,E,E,E,E,I,E,I,E,E,I,I
J,C,C,C,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,G,G,G,G,G,G,G,B,G,B,B,G,B,B,B,B,B,B,B,B,B
B,A,C,C,C,C,C,C,C,C,A,C,A,A,C,C,A,A,C,C,A,A
C,B,D,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,J,J,J,J,J,E,E,E,E,J,E,E,E,E,E,E,E,E,E,E,E
F,D,D,D,D,F,D,F,D,F,F,F,F,F,F,F,F,F,F,F,F,F
G,F,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,J,J,J,J,J,H,H,J,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,E,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,G,G,G,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,G,G,G,G,G,G,G,G,G,G,G,G,B,G,G,G,G,G,G,G,G
B,F,F,F,F,D,D,D,D,D,D,D,D,D,D,D,D,B,B,B,D,B
C,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,H,H,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,H,F,H,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,F
F,E,E,E,E,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,F,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,G,J,J,J,J,J,J,J,J,J,J,J,J,J,G,G,G,G,J,J
C,J,J,J,J,J,J,J,J,J,J,J,C,C,C,C,J,J,C,C,C,C
D,G,G,G,G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,B,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,A,A,A,A,A,I,I,A,A,A,A,A,A,I,I,I,I,A,I,A,A
J,H,H,H,H,H,H,H,H,H,H,J,H,H,H,H,H,H,H,H,H,H
A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,B,F,F,F,F
B,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,I,B,G,G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,I,I,I,F,F,F,F,F,F,I,I,I,I,I,I,F,I,I,E,E,E
F,E,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,J,G,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,G,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,E,I,I,I,I,I,I,I,I,I,I,I,A
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
D,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,A,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,G,G,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,G,G,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,E,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A
C,G,G,G,G,G,G,G,G,C,C,C,C,C,C,C,C,C,C,C,C,C
D,I,I,I,I,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,C,C,C,C,C,E,E,C,E,C,C,C,C,C,C,C
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,D,D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
B,H,H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,H,H,F,F,A,F,F,A,A,A,A,A,F,A,A,A,A,A,A,A,A
F,C,C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,H,H,H,H,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,E,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,C,C,C,C,C,H,I,C,I,H,I,I,H,C,H,H,H,H,H,H,H
J,B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,G,G,G,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
D,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,G,G,D,D,G,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,B,G,G,G,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,H,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
I,F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,G,G,G,G,G,G,G,J,G,J,G,G,J,G,J,J,J,J,J,G
A,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
C,G,G,G,G,G,G,G,G,G,I,G,G,G,G,G,G,G,G,G,G,G
D,G,G,G,G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,H,H,H,H,H,H,E,E,H,H,E,E,E,E,E,E,H,E,E,E,E
F,H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,F,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,I,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,D,B,B,B,B,D,B,B,D,D,B,B,B,B,B,B,A,B,B,B
B,F,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,I,I,J,J,J,J,J,F,F,F,F,F,F,F,F,F,F,F,F,F
G,H,H,H,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,D,D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,H,H,H,H,H,H,H,H,H,H,H,J,H,H,H,H,H,H,H,H,H
A,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,F,F,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,F,F,F,F,F,F,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,F,B,B,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,D,D,E
F,G,G,G,G,G,G,G,F,F,F,F,F,F,G,G,F,G,F,F,G,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,C,C,C,C,C,C,C,C,C,C,C,H,H,H,H,C,C,H,C
I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
J,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,F,F,F,F,E,F,F,E,E,E,B,F,F,B,B,B,B,B,B
B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,G,G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,G,G,G,G,G,G,E,E,G,G,E,E,G,E,E,E,E,E,E,E,E
F,G,G,G,G,G,F,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,E,E,C,C,H,H,H,H,H,H,H,H,C,C,C,C,C,C,C,C,C
I,E,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
B,A,G,G,A,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B
C,J,J,J,J,J,J,J,J,J,J,J,J,J,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,I,I,I,I,I,E,E,E,E,E,E,E,E,I,I,I,I,I,I,I,I
F,G,G,G,G,G,F,G,F,F,F,F,F,F,F,F,F,G,G,G,F,F
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,C,C,B,B,B,B,B,B,C,B,B,B,B,B,C,B,B,C,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,H,H,H,H,H,H,H,H,H,C,H,C,C,C,C,C,C,C,C,C,C
D,G,G,G,G,G,G,G,G,G,G,D,G,G,D,D,G,D,D,D,D,D
E,F,F,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
G,J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
J,I,I,I,I,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,F,F,F,B,B,B,B,F,B,B,F,B,B,F,B,B,F,F,B
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,F,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,F,F,F,F,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,H,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
G,E,E,E,E,E,E,E,E,E,E,E,G,E,G,G,E,G,E,E,E,E
H,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,A,A,A,A,A,I,I,I,I,I,I,I,A,I,I,I,I,I,I,I,I
J,D,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,A,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,D,D,D
B,G,G,G,G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,D,D,D
F,E,E,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,J,J,J,J,J,J,J,J,J,J,J,J,J,F,F,F,J,J,J,F,F
H,G,G,G,G,G,G,G,H,H,H,H,H,H,H,H,H,H,G,H,H,H
I,E,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,H,J,H,J,J,J
A,C,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,G,G,G,G,G,G,G,G,G,G,G,G,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,A,A,A,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,E,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,D,D,D,D,D,H,H,H,H,H,H,H,H,H,D,H,H,H,H,H,H
I,J,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,G,G,G,G,G,G,G,G,G,G,G,G,G,G,D,G,G,G,G,G,G
E,G,G,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,E,H,J,H,H,H,H,H,H,H,H,H,H,H,J,J,J,H,H,J,J
I,J,J,J,J,J,J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,A,A,B,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,A,A,A,A,A,C,C,A,A,A,A,A,B,B,B,C,B,C,B,C,C
D,E,E,E,E,E,E,E,D,E,E,E,E,E,E,E,E,E,E,E,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,H,H,H,H,H,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,G,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,A,A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,H,B,H,B,H,B,H,H,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,G,G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,H,H,H,H,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,F,F,F,H,H,H,H,H,H,H,H,H,H,H,H,H,G,F,H,H,G
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,I,C,I,I,I,C,I
J,I,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
B,H,H,I,H,H,H,H,H,H,H,H,H,I,C,C,C,D,D,D,C,C
C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
D,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,F,F,F,F,E,E,E,E,E,E,E,F,E,F,F,B,F,F,F,F
F,H,G,G,G,G,G,G,G,G,G,G,G,G,G,C,C,C,C,C,C,G
G,D,D,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
B,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,H,H,H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,I,I,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,E,E,E,E,E,E,E,E,E,E,E,D,E,D,D,D,D,D
F,C,C,C,C,C,F,C,F,C,F,F,C,C,F,C,C,F,F,C,C,C
G,B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,C,C,H,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,G,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,G,F,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,C,F,F
D,G,G,G,G,G,G,G,G,G,D,D,D,D,D,D,D,D,D,D,D,D
E,I,I,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
G,I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
D,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,H,G,H,H,H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,D,E,D,E,D,D,E,D,D,E,E,D,C,E,D,E,E,E,E,C,C
