bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
G,C,H,H,H,H,C,C,C,C,C,C,C,C,C,G,C,C,C,C,C,C
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,H,H,I,I,I,I
I,F,F,F,J,J,J,J,J,J,J,J,J,I,I,I,J,J,J,J,J,J
J,F,F,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,B,G,G,G,G
B,G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,I,D,D,D,D,D,D,D,C,D,D,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,F,G,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,C,C,C,C,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,C,C,C,C,C,J,J,J,J,J,J,I,J,I,I,I,I,I,I,I,I
J,G,G,G,G,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,G,A,G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,D,D,C,D,D,C,D,D,C,C,D,D,D,D,D,C,C,C,D
D,G,G,G,G,G,G,D,D,D,G,G,G,G,D,G,D,D,G,D,G,D
E,F,F,F,F,F,F,F,A,A,A,A,B,A,C,A,A,C,A,A,C,A
F,E,E,G,G,G,G,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
H,C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,H,G,G,G
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,I,C,C,C,I,I,I
J,F,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,F,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
F,H,G,G,G,G,G,G,G,G,F,G,F,G,G,F,F,F,F,F,F,F
G,F,F,H,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,A,J,G,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,I,I,I
J,E,B,J,B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B
C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,E,E,E,E,E,E,E,E,E,E,D,D,D,E,D,D,D,D,D,D
E,C,F,F,F,F,F,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,F,C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,B,B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,D,C,C,J,J,J,J,J,J,J,J,J,J,J,I,I,J,I,I,I,I
J,A,A,A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,C,G,C,G,G,C,H,C,C,H,C,C,C,C,C,C,C,C,C,C
C,C,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,D,D,D,D,D,D,D,D,C,D,D,D,C,C,D,D
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,H,H,H,H,H,H,H,H,F,H,H,H,H,F,H,H,H,H,F,F,F
G,D,D,D,D,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,C,C,I,I,I,I,I,I,I,I,C,I,I,I,I,I,I,I,H
I,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,G,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,G,G,G,G,G,G,G,E,G,G,G,E,E,E,E,B,B,E,E,E,B
B,H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,J,J,J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,B,B,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,I,F,F,F,F,F,F,E,E,E,E,E,E,E,E,E,E,E,E,F,E
F,G,G,G,G,F,G,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,C,C,I,C,I,H,C,I,H,C,C,D,D,D,D,D,D,D,D
I,C,C,C,C,C,I,J,J,J,I,I,J,I,I,I,C,I,I,I,I,I
J,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,F,J,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,H,D,H,H,H,H,D,D,H,D,D,D,H,D,D,D,D,H,D,D,D
E,J,J,J,F,F,F,F,J,J,F,F,J,D,D,D,D,D,D,D,D,D
F,G,G,G,G,G,G,G,G,F,F,F,F,G,F,F,F,F,F,F,F,F
G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,F,F,F,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,C,C,C,C,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,F,F,F,F,E,D,D,B,D,D,C,B,B,C,C,B,B,C,C,B
D,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
G,F,F,G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,J,J,F,H,J,H,H,H,H,H,H,H,H,H,H,J,H,H,H,H,H
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,G,G,G,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,B,B,C,B,B,B,B
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,G,G,H,H,H,H,H,H,H,H,H,H,E,H,H,E,H,H,H,H,E
F,D,G,G,G,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,E,C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,G,G,G,H,H,H,H,H,H,H,I,H,H,H,H,H,H,H,H
I,D,D,D,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,I,I,I
J,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,B
B,G,G,C,A,C,A,A,A,C,C,A,A,C,C,A,A,A,A,C,C,C
C,C,H,H,H,H,H,H,H,H,H,H,H,A,H,A,A,A,A,H,H,A
D,C,G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,H,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,G,G,G,G,G,G,G,G,F,F,G,G,F,F,G,F,F,F,F,F
G,C,C,C,C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,H,H,H,H,H,I,H,H,I,I,I,I,I,I,I,I,I,I,I,I
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
J,C,C,C,C,C,C,J,J,J,J,J,J,C,J,J,J,J,J,J,J,J
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,H,D,D,D,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
F,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,H,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,C,C,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,C,C,C,C,C,C,C,C,C,C,J,J,J,C,C,C,J,J,C,C,C
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,B,B,G,G,G
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,G,F,G,G,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,G,G,G,G,G,G,G,G,G,G,G,G,G,F,G,G,G,G,G,G,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,F,F,F,H,H,H,H,H,H,H,C,C,C,H,F,F,H,H,H,H
I,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,G,C,C,C,C,C,C,C,C,C,D,C,D,A,C,A,C,C,D
D,H,H,H,H,H,H,H,H,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,C,C,C,C,C,C,F,F,F,C,C,C,C,C,C,C,C,C,F,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,F,G,G,G,G,G,G,G,G,G,G,G,C,G,G,G,G,G,C,F,G
I,C,C,C,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,C,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,E,E,B
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,G,G,F,F,C,C,C,C,C,C,C,C,C,C,B,B,B,B,C,B,B
D,D,H,H,H,H,H,H,D,D,D,H,D,D,H,H,D,D,H,D,D,H
E,H,H,H,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,G,G,E,J,J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
J,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,A,A,C,C,C,A,C,C,A,C,C,C,C,C,C,C,C,C,C
D,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,G,G,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,E,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,C,H,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,C,C,C,C,C,I,I,C,I,I,I,I,I,I,I,I,I,I,I,I,I
J,A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,C,C,C,C,C,C,C,C,D,C,C,C,C,C
D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,F,C,C,F,F,F
G,C,C,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,F,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,G,G,G,J,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,C,C,C,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,A,A,A,C,A
C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,J,G,G,G,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,F,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,D,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,C,C,C,C,C,J,J,J,J,J,J,J,J,J,J,I,I,I,J,J,J
J,C,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,F,F,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,F,G,G,C,C,D,C,D,D,D,D,D,D,D,D,D,D,C,D,D,D
E,E,E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
F,G,G,G,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,C,C,F,F,G,C,G,C,G,G,G,G,G,C,G,G,G,G,G,C,G
H,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,C,C,J,J,J,J,J,J,J,J,J,J,J,I,I,J,I,I,I,J,I
J,C,C,C,C,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,H,H,H,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,C,G,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
G,H,H,H,H,H,H,G,H,H,H,H,G,G,G,H,G,H,H,G,G,G
H,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,F,F,F,F,F,F,F,H,J,J,J,J,I,J,H,J,F,I,I,I,I
J,C,C,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,E,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,E,F,F,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,C,C,C,C,C,C,C,F,F,C,F,F,F,F,F,F,F,F,F,F
G,C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,A,A,A,A,A,I,I,I,A,I,I,A,I,A,I,I,A,A,I,A,A
J,F,A,A,J,J,J,J,A,A,A,A,J,J,J,J,J,J,J,J,J,J
A,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,E
D,H,H,E,F,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,E,E,E,E,F,F,F,F,F,F,F,G,E,F,F,F,F,F,F,E
G,C,B,C,B,C,C,B,G,C,G,G,G,G,G,G,G,G,G,G,G,B
H,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,C,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,C,C,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,F,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,A,C,C,D
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,F,F,F,F,F,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
G,C,C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,J,J,C,C,C,J,J,J,C,C,J,J,J,J,J,C,J,C,J
I,C,F,C,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C
B,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,C,D,A,C,C,C,C,C,A,C,C,C,C,C,C,C,C,C,C,C
D,H,H,E,E,E,G,E,E,E,D,E,E,C,E,D,D,D,D,D,D,D
E,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,I,I,I,I,I,I,I,I,H,I,I,I,I,I,I,I,I,I,I,I
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
J,C,C,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,C,C,C,D
D,C,C,E,E,E,E,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,H,H,H,H,E,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,G,G,G,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,E,C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,D,A,A,A,A,A,A,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,C,J,J,J,J,J,J,J,J,J,J,J,J,J,I,J,J,J,J,J,J
J,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,B,C,C,C,B
B,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,H,C,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,F,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,G,G,G,G,G,G,G,G,G,G,G,G,F,F,F,F,F,F,F,F,F
G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,H,G,G,G,G,G
I,D,D,J,J,J,J,J,J,J,J,J,J,I,J,J,J,I,J,I,I,J
J,F,F,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,B,F,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,I,I,I,I,I,I,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,C,C,C,C,E,C,C,C,F,C,E,E,E,E,E,E,E,E,E,E
G,B,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,H
I,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,C,C,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,G,G,G,G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,H,H,H,H,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,I,C,I,C,C,C,C,C,C,C,C,F,C,C,F,C,C,F,C,F
G,B,B,I,I,B,I,G,I,I,G,G,B,B,B,B,B,G,G,B,G,G
H,G,G,G,G,G,G,G,G,G,G,G,G,H,H,H,G,G,G,G,G,G
I,C,C,J,J,J,J,J,J,J,J,J,J,I,J,J,I,J,J,J,J,I
J,C,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,A,A,A,C,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,B,B,B,B,B,B,B,B,B,D,D,B,B,B,D,D,D,D,D,D,D
E,I,I,I,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,D,D,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,G,G,G,G,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,G,G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,G,G,G,G,G,G,G,G,G,G,G,C,C,C,C,C,C,C,C,C,C
D,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,C,C,C,C,C,C,F,C,F,C,F,C,F,C,C,F,F,F,F,F
G,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,G,G,G,H,H,H,H,H,G,H,H,G,G,G,G,G,G,G,G,G,G
I,G,F,F,G,G,G,G,I,J,J,I,I,I,J,I,I,I,I,I,I,I
J,A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,I,I,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,B,B,B,B,B
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,I,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,C,C,D,D,D
E,C,F,F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,F
F,C,C,C,F,C,C,C,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,C,C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,C,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
J,I,I,I,I,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,E,D,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A
E,C,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,H,H,H,H,H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,H,H,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
I,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,J,C,C,C,C,C,A,A,A,C,C,A,A,A,A,A,A,C,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C,C,C,C,C,C,C
