bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,G,G,I,I,H,H,H,H,I,H,H,H,H,H,H,H,H,H,H,H,H
I,H,E,I,I,I,I,I,I,I,I,I,H,I,I,I,H,H,H,I,I,I
J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,H,B,B
B,E,E,E,E,E,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
C,B,I,I,J,J,J,J,J,J,J,J,J,J,I,I,I,I,I,I,I,I
D,E,E,E,E,E,E,D,D,E,D,E,E,D,D,E,E,E,E,E,E,E
E,I,I,I,I,I,I,I,I,I,I,I,B,B,B,I,I,I,B,J,I,B
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,J,J,J,J,J
G,J,J,J,J,J,G,G,F,F,J,F,J,J,J,F,F,F,F,F,F,F
H,C,E,I,I,I,H,H,H,H,H,H,H,E,J,J,J,J,J,J,H,I
I,I,F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
C,J,J,E,J,H,J,J,J,J,J,J,J,J,J,H,H,H,H,H,I,J
D,H,H,E,E,H,H,D,H,H,H,H,H,H,H,H,H,H,H,H,H,H
E,J,J,J,J,J,J,J,J,J,J,J,J,J,E,E,E,E,E,J,E,J
F,I,I,I,I,I,I,J,J,J,J,J,J,J,J,I,I,J,J,J,J,J
G,H,H,H,H,J,J,H,H,J,H,J,J,J,J,J,J,J,J,J,J,J
H,D,D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,D,H,H,H
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,I,I,E,J
A,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,D,D,D,D,D,D,D,D,D,D,D,D,D,J,J,J,D,D,D,D,J
C,J,J,D,D,I,I,I,I,C,C,C,J,J,C,C,C,I,C,C,C,C
D,F,F,H,H,H,H,F,F,F,A,H,F,H,H,A,A,A,A,A,A,A
E,G,F,F,F,F,F,F,F,F,F,F,F,F,I,I,I,I,I,F,F,I
F,F,I,I,I,I,I,I,I,I,I,A,A,A,A,A,I,A,A,A,A,A
G,D,H,H,H,H,H,H,H,H,H,D,D,D,D,D,D,D,D,C,C,D
H,I,I,I,I,I,I,I,I,H,H,H,H,H,H,H,H,H,H,H,H,H
I,I,H,I,I,I,I,I,H,I,H,H,H,H,H,H,H,H,I,I,I,H
J,H,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,D,G,D,D
B,I,I,I,J,J,I,I,J,J,J,J,I,I,I,I,I,I,I,I,J,I
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,E,E,E,E,E,E,E,E,E,E,E,E,I,I,I,I,I,I,J,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,H,H,H,H,F,F,F,H,F,F,F,F,I,F,F,H,F,J,F,J
G,G,D,D,D,J,D,J,J,J,J,J,D,D,D,D,D,D,D,D,G,D
H,J,J,J,J,J,J,J,J,J,J,J,J,J,B,J,J,J,J,J,J,B
I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
J,H,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,I,I,J
C,E,E,D,E,E,E,E,J,J,E,J,E,E,H,C,E,E,C,J,C,C
D,J,J,J,J,J,D,D,D,J,J,D,D,D,D,D,D,D,D,D,D,D
E,E,F,F,F,J,E,E,J,J,E,E,E,E,E,E,E,E,E,E,E,E
F,F,H,J,J,F,G,F,F,J,F,F,F,F,F,F,F,F,F,F,F,F
G,F,I,F,H,H,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,H,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,F,F,F,F,D,D,D,D,G,G,F,D,G,G,D,D,G,G,G,G,G
J,J,J,J,D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,I,J,J
A,I,C,B,B,J,J,B,J,J,B,B,B,B,B,B,B,B,B,B,B,B
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,A,G,G
D,I,I,I,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,B,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,G,J,J,J,J,J,J,J,G,G,G,G,G,G,G,G,G,G,G,G,G
I,I,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,C,C,I,I,I,F,I,I,I,I,I,I,I,I,I,I,H,I,H,H,H
B,H,C,C,H,C,C,H,C,H,C,H,H,H,C,A,C,C,H,H,H,A
C,F,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
D,F,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,C,I,I,I,I,I,I,C,I,I,F,F,F,D,C,F
G,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,C,J,J,C
H,H,C,H,H,H,H,H,C,H,H,C,C,C,C,E,C,E,E,C,C,E
I,I,J,I,I,I,I,I,I,I,J,J,J,J,I,J,E,J,E,I,I,J
J,G,G,G,G,G,G,E,E,E,G,E,E,G,G,G,G,E,A,A,A,G
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,C,C,J,J,J,C,C,C,C,C,C,J,J,J,J,J,J,J,J,J,J
E,J,J,J,J,J,J,J,J,J,J,E,J,J,J,J,J,J,J,E,C,C
F,I,I,I,I,I,I,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,I,I,I,I,I,I,I,I,I,E,E,E,E,E,E,E,E,E,F,F,F
H,A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,A
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,H,H,I,H,H
J,C,C,C,C,C,C,C,C,J,C,C,C,C,C,C,C,C,C,C,C,C
A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
B,F,F,F,F,F,F,F,F,I,I,F,I,I,I,I,I,I,I,I,I,I
C,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,I,I,D,D,D,I
D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,G,J,J,J,G,G,G,G,G,G,G,G,G,G,J,J,J,J,J,J,G
H,J,J,I,J,I,F,F,F,F,F,F,F,H,F,H,F,F,H,H,H,H
I,D,D,J,J,J,I,I,I,J,J,I,I,I,I,I,I,I,I,I,I,I
J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,I,A
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,C,C,C,A,E,C,H,H,J,H,H,C,C,H,H,H,H,H,H,H,H
E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,F,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,F,H,H
I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,C,C,C,C,C,J,C,C,C,J,C,C,C,C,C
D,C,F,I,I,I,C,C,F,C,C,C,C,C,C,C,C,C,C,C,C,C
E,A,E,E,E,E,E,E,E,H,E,E,G,E,E,E,E,E,E,E,E,E
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,J,H,H,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,J,J,J,J,J,J,D,D,D,D,D,D,F,D,D,F,D,F,D,D,D
I,C,C,C,I,F,I,I,F,F,F,F,I,A,A,F,A,A,A,A,G,A
J,I,I,J,I,I,D,D,I,I,D,D,D,D,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,G,H,H,H,H,H,H,H,H,H,H,H,H,H,I,I,H,H,H,H,H
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,C,I,I,C,C,I,C
D,I,J,J,J,J,J,G,G,J,J,G,J,J,J,J,J,J,J,J,J,J
E,E,F,F,F,F,F,F,E,E,E,E,E,E,E,E,E,J,J,E,E,E
F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,H,I,H,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
I,A,A,J,J,J,J,J,J,A,A,J,J,A,A,A,A,A,A,A,A,A
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
B,I,I,I,I,I,I,I,J,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,H,E,E,E,E,E,E,E,A,D,I,I,A,D,J,I,I,I,A,A
E,D,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,I,I,I,I,I,I,I,I,J,I,I,I,I,I,I,I,I,J,I,I,J
G,H,H,H,H,H,H,I,I,I,I,H,I,H,H,I,H,I,I,F,H,H
H,E,E,E,E,H,H,E,H,E,E,H,E,E,H,H,H,H,H,E,H,H
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,G,J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
A,H,H,J,B,D,J,J,J,J,J,J,J,H,J,J,J,J,J,J,J,J
B,I,I,I,I,I,I,I,I,A,I,I,I,A,A,A,A,A,A,A,A,A
C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
D,J,G,G,J,J,G,J,J,J,D,D,G,G,J,A,G,A,A,A,A,A
E,I,I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,H,I,I
F,F,H,H,H,H,H,H,H,H,H,F,F,F,F,H,H,H,H,J,H,H
G,D,D,G,G,G,G,G,G,G,G,G,D,D,D,D,D,D,D,D,D,D
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,B,B,B,B,B,I,B,I,I,I,I,B,B,I,I,B,I,B,B
B,H,H,H,H,H,H,H,H,I,H,H,H,I,I,I,I,I,I,I,I,I
C,J,J,J,H,J,H,H,H,H,H,H,H,H,H,I,I,I,I,I,I,A
D,E,E,E,E,E,E,E,E,J,J,J,E,J,J,J,J,J,J,J,J,J
E,F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,J,I
G,E,H,H,H,H,H,H,I,E,E,I,E,I,I,I,E,I,E,I,I,I
H,F,F,J,J,J,J,J,J,F,F,J,J,J,F,F,F,J,J,J,J,J
I,E,E,I,I,I,I,I,I,I,I,I,E,I,I,E,E,I,I,I,I,I
J,I,D,D,D,D,D,D,D,H,D,D,A,A,A,A,A,A,A,A,A,A
A,D,D,I,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,B,B
B,F,I,I,H,H,I,H,F,F,F,H,H,F,A,A,A,A,A,A,A,A
C,J,J,I,J,I,J,J,J,J,J,J,J,J,J,I,I,I,I,I,I,J
D,I,I,I,I,I,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,F,F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,J,I
F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,E,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
I,H,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,A,E,A,A,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
D,J,I,I,I,D,D,D,D,D,D,D,D,D,H,H,H,H,H,H,H,H
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,H,H,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,E,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,G,J,J,J,J,J,J,G,J,J,J,J,J,F,F,J,F,C,J,G,G
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,J,G,G,G,G,G,G,G,G,G,H,G,H,H,H,H,H,H,H,H,H
B,B,C,C,A,C,A,C,C,H,H,H,H,B,A,A,A,A,A,C,A,A
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,F,H,H,H,H,H,F,F,F,F,F,F,F,H,H,H,H,H,H,H,H
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
G,F,I,J,J,J,F,F,F,J,F,F,F,F,F,F,F,F,F,F,F,F
H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,G,I,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,J,J,I,I,I,I,I,C,I,C,C,C,C,C,C,C,C,C,C,C,C
D,D,I,I,D,D,I,D,D,D,D,D,D,D,D,D,D,D,D,D,I,I
E,C,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
F,H,H,H,H,H,H,H,H,H,E,H,H,H,H,H,H,H,H,H,H,H
G,D,I,D,I,D,G,G,I,D,D,G,D,D,D,D,I,I,D,D,I,I
H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,J,D
I,H,H,H,H,H,H,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
C,E,E,E,E,E,E,E,E,E,E,E,D,D,E,E,E,A,A,A,A,A
D,I,I,I,I,I,I,I,H,D,H,H,H,H,H,H,H,H,H,H,H,H
E,F,F,F,F,F,F,F,F,F,F,E,E,E,E,E,E,E,E,J,E,J
F,F,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,F,I
G,I,I,I,I,G,G,G,G,G,G,F,F,F,F,F,F,F,F,F,F,F
H,I,I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
I,J,E,E,I,I,I,E,E,E,J,J,J,E,E,E,E,E,E,E,J,E
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,E,E,E,E,J,E,E,J,J,J,E,E,J,J,J,J,J,J,J,J,J
C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
D,J,E,E,E,E,E,E,E,E,E,E,E,A,E,E,A,A,E,E,A,A
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,F
G,D,J,J,D,D,D,D,J,J,J,J,J,D,D,D,J,D,J,J,J,J
H,J,J,J,J,H,H,H,H,H,J,H,J,H,J,H,H,H,H,H,H,H
I,E,E,J,J,I,I,I,I,E,I,I,I,E,E,E,I,E,E,E,I,I
J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,F,F,F,B,B,F,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B
B,J,I,E,J,J,J,J,E,J,J,J,I,I,J,A,I,J,J,A,A,A
C,I,I,D,D,D,D,D,D,I,D,I,I,I,I,I,I,I,I,I,I,I
D,E,E,E,I,I,I,I,I,H,H,E,I,I,I,I,I,H,I,I,I,I
E,G,G,H,G,G,H,D,J,J,D,D,D,D,D,D,D,E,E,E,E,D
F,G,G,G,G,G,G,A,G,G,G,G,G,G,G,A,A,A,G,G,A,A
G,I,I,I,I,I,D,D,D,D,D,G,D,D,G,G,G,D,G,D,G,G
H,G,G,G,G,H,H,H,H,H,H,G,G,G,G,G,G,G,G,G,H,H
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,A,A,D,D,D,D,D,D,D,D,G,G,G,B,D,D,D,B,D,D,B
B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,A,A,A
E,C,I,F,F,I,I,I,I,I,I,I,C,J,J,I,I,I,H,I,J,I
F,J,I,I,I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,H,H,H,H,H,H,H,H,J,H,J,J,J,J,I,I,I,E,E,E,J
H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
I,H,H,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,E,E,E,E,E,E,F,F,F,F,F,F,E,E,E,E,E,E,E,E,E
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,F,H,J,F,I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,H,H,H,H,H,H,H,H,H,H,H,F,F,F,H,A,H,H,H,F,F
G,I,I,I,I,I,I,I,I,I,C,C,I,I,I,I,I,I,I,I,C,I
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,G,G,I,I,I,I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
J,H,H,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,D,D,D,D
A,I,C,I,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,J,I,J,I,I,I,I,I,I,I,I,I,I
E,H,F,F,H,H,H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
F,F,B,B,B,B,B,B,J,J,J,J,J,J,J,J,J,J,J,J,J,J
G,G,I,G,G,G,G,G,G,G,G,G,G,I,G,I,G,G,G,G,G,G
H,H,I,H,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,H,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
J,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,I,I,I,E,E,E
A,H,H,H,H,H,H,H,H,H,J,J,B,B,B,B,F,E,B,F,F,B
B,I,I,I,I,I,I,I,I,I,I,I,D,I,I,I,I,I,I,I,I,I
C,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,H,I,J,I,I,I,I,I,I,I,I,I,I,I,I
E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
G,I,I,G,I,I,J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,H,I,I,I,I,I,I,I,H,H,H,H,H,H,H,H,H,H,H,H,H
I,H,I,I,I,I,I,I,I,I,I,I,I,H,H,H,H,H,H,H,H,H
J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
B,E,H,C,C,C,C,C,C,G,E,E,E,C,E,H,H,E,H,C,H,H
C,I,I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
D,F,F,F,F,H,H,H,J,F,H,H,F,B,B,J,J,H,F,H,H,H
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,H,H,H,H,H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,E,E,I,I,I,I,I,E,I,I,I,E,H,E,E,I,I,I,I,I,E
I,J,J,J,J,J,J,J,J,J,J,H,H,J,H,H,H,H,H,H,H,H
J,I,I,I,I,I,I,I,I,I,E,E,E,E,E,E,E,E,E,A,E,E
A,J,J,J,J,D,D,J,D,J,J,J,J,J,I,J,J,J,J,H,J,J
B,D,D,D,D,I,I,I,H,D,H,H,H,D,I,D,H,D,D,I,D,D
C,G,I,I,H,I,G,G,G,G,H,G,I,I,I,I,I,I,I,I,I,G
D,I,I,I,J,I,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
F,F,J,J,J,J,F,J,F,F,F,F,F,F,F,J,J,J,F,F,F,F
G,C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
H,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,D,G,I,I,I,I,G,G,G,H,H,H,H,H,H,H,I,I,I,I,H
J,H,H,H,H,H,H,H,H,H,H,I,I,I,I,I,I,I,I,I,I,H
A,F,F,F,B,F,B,F,F,J,B,B,J,J,J,J,J,J,J,J,J,J
B,F,F,F,J,F,F,G,G,F,F,F,F,F,F,F,I,I,J,J,I,I
C,H,H,H,H,H,H,E,H,H,H,H,E,H,H,H,H,H,H,H,H,H
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,J,J,J,J,J
E,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,H,H,I,G,G,H,G,G,G,G,G,G,G,G,G,H
I,J,J,J,J,J,J,J,J,J,J,J,J,J,I,J,I,I,I,I,I,I
J,E,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
D,B,I,I,I,I,I,I,I,I,H,I,I,I,I,I,I,I,I,I,I,I
E,E,F,E,E,E,E,E,E,E,E,E,F,E,E,E,E,J,E,E,E,E
F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
G,J,H,J,J,G,G,G,J,J,G,G,G,G,J,J,J,J,J,J,J,J
H,I,I,I,I,I,I,I,I,I,I,I,I,A,A,A,A,I,A,A,A,A
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,J,I,I,G,G,I,I,G,G,G,G,G,G,G,G,G,G,G,G,G,G
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
C,E,E,E,E,I,E,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,H,H,H,H,A
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,J,J,J,J,J,J,J,J,J,J,D,J,J,J,J,J,J,J,J,J,J
G,F,H,F,H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,I,I,I,I,I,I,I,I,I,I,I,I,H,I,I,I,I,I,I,I,I
I,D,J,D,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,E,E,E,H,H,H,E,E,H,E,H,E,E,E,E,E,E,E,E,E,E
A,J,I,J,J,J,J,H,J,J,H,H,J,H,H,H,H,H,H,H,H,H
B,G,G,G,I,I,I,G,I,A,A,I,A,A,A,A,A,A,A,A,A,I
C,J,D,D,D,D,D,D,J,J,J,J,J,J,J,J,J,C,J,C,F,J
