bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,I,I,I
B,I,I,I,C,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,E,I,I,I,I,I,I,I,I,I,I,I
E,I,I,E,E,E,E,E,E,E,E,E,I,E,E,I,I,E,E,I,I,E
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,C,I,I,C,C,I,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,I,C,C,I,A,I,I,I,I,A,I,I
D,I,I,I,D,I,D,I,D,D,D,I,D,D,D,D,I,D,I,I,I,I
E,I,C,I,I,E,I,I,I,I,E,I,E,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,G,I,I,G,G,G,I,I,G,I,I,I,I,I,I,I,I,I
H,G,I,H,H,H,H,H,I,H,I,H,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,D,I,I,I,I,D,D,I,D,D,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,A,A,I,C,C,C,C,C,C,C,I,I,I,I,I,I,A,I,A,I,I
D,D,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,I,D
E,I,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,I,I,I,I,I
F,D,D,D,D,D,D,D,D,D,D,D,I,D,I,D,D,I,D,D,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,H,H,H,H,H,H,H,H,H,H,H,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,A,A,A,A,A,A,A,A,I,A,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,E,C,C,C,C,C,C,C,C,C,C,C,C,I,A,I,I,I,I,I,I
D,I,I,D,D,D,D,D,D,D,D,I,I,D,I,I,I,I,I,I,I,I
E,F,E,I,E,I,E,E,E,E,E,E,E,E,E,E,E,E,E,I,I,I
F,I,I,F,F,F,F,F,F,I,F,F,F,I,I,I,I,I,I,I,I,I
G,D,I,I,I,I,I,I,I,G,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,A,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,E,E,I,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,A,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,H,H,H,I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,D,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,D,I,I,I,I,I,I,I,I,I,I,I,I,I,D,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,C,C,I,C,C,C,C,I,I,A,I,A,A,A,A,A,I,A,A
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,D,I,I,I,I,I,I,I,D,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,C,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,D,H,H,I,H,H,H,H,H,H,H,H,H,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,A,A,A,A,A,A,A,I,I,A,A,A,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,B,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,D,D,D,D,D,D,I,D,D,D,D,D,D,D,I,D,D,D,D,D,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,C,I,C,I,I,I,I,I,I,I,I,I,I,I,I
D,C,G,D,I,D,D,D,I,D,D,I,I,D,C,I,I,I,C,I,I,I
E,D,I,I,E,E,E,I,E,E,E,E,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,A,I,I,C,C,C,C,C,I,I,I,I,A,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,A,I,I,I,I,I,A,I,I,A,I,I,I,I,I,I,I,I,I,I
G,E,I,I,I,I,I,G,G,G,G,G,I,G,I,G,I,E,I,I,E,E
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,D,I,I,C,C,C,C,C,A,C,C,A,A,A,A,A,A,A,A,A,A
D,C,I,I,I,I,I,I,I,D,I,C,I,D,C,C,C,I,I,I,I,I
E,I,I,I,I,I,I,E,E,E,E,E,I,I,I,I,I,I,I,I,I,I
F,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,C,C,C,I,I,A,A,A,A,I,I,I,I,I,I,I,I,I,I,I,I
B,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,I,A,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,I,F,I,F,I,I,I
G,I,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
H,C,C,H,H,H,H,H,H,H,H,I,I,I,I,I,I,I,I,I,I,I
I,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,C,I,I,I
J,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,D,I,D,D,I,D,I,I,I,I,I,I,I,I,I
B,D,C,I,I,C,C,C,C,C,C,A,A,A,I,A,A,A,A,A,A,A
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,C,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,C,I,I,A,I,A,A,E,E,A,A,I,I,I,I,I,I,I,I,I,I
B,A,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,D,I,I,D,I,I,D,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,E,I,I,I,I,I,I,I,I,I,I,I,E,I,I,I,I,I,I,I,I
G,D,E,E,E,E,E,E,C,E,I,I,I,E,I,I,E,E,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,B,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,C,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,E,I,E,E,E,E,E,E,E,E,E,E,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,C,C,C,C,I,C,C,I,I,C,I,H,I,I,C,I,I,I,C,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,I,C
D,I,I,I,I,I,I,I,I,I,I,D,I,I,I,I,I,I,I,I,I,I
E,C,C,I,C,I,I,I,I,C,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,F,I,F,F,F,F,F,F,F,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,C,C,C,C,I,C,C,C,C,C,I,C,C,C,C,I,C,C,C,C,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,C,I,I,I,I,I,I,C,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,B,B,I,B,B,B,I,I,I,B,I,B,I,I
E,D,D,D,I,I,I,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,E,I,I,I,H,H,H,H,H,H,H,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,C,I,I,I,A,A,A,A,D,I,A,I,E,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,A,A,I,I,I,I,I,I,A,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,A,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,C,I,C,I,I,C,E,C,C,C,C,I,C,C,I,I,C,C,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,C,I,C,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,C,C,I,C,I,I,I,I,I,C,I,D,I,I,I,I,C,I,I,C,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,C,A,I,A,I,I,I,I,I,A,I,A,I,I,I
C,E,E,C,C,I,I,C,C,C,C,C,C,I,I,C,I,I,I,I,E,E
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,E,I,I,E,I,E,E,E,I,E,E,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,F,I,I,I,I,I,I,I,I,I,I,I,I
G,I,E,G,I,I,G,G,G,G,G,G,G,G,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,C,C,C,C,D,D,D,D,C,C,I,C,C,I,C,C,C,C,I,C,C
E,I,I,I,I,I,I,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,F,F,I,I,F,I,I,I,I,I,I,I,I,I,I,I,I
G,I,G,G,G,G,G,G,G,G,G,G,G,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,C,C,I,C,I,I,I,I,I,I,I,I,I,C,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,D,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,I,I,D,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,D,I,F,I,I,I,F,F,F,F,F,I,F,F,I,I,I,F,I,I,I
G,I,C,C,I,I,I,I,I,G,G,I,I,I,C,C,C,C,I,C,C,I
H,C,I,I,I,H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,E,E,E,E,E,I,E,E,I,I,E,I,I,I,E,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,C,C,I,C,C,G,C,I,C,C,C,I,I,C,C,C,I,I,I,C,I
B,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,C,C,I,I,C,I,C,I,C,C,I,A,A,I,A,I,I,A,A
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,B,I,I,I,I,G,G,G,I,G,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,A,A,A,A,A,I,I,A,A,I,A,A,A,A,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,G,G,I,I,G,C,C,C,C,C,I,I,G,I,G,I,I,I,I,I,I
D,I,C,I,I,I,I,C,I,C,I,I,I,I,I,I,I,I,I,I,I,I
E,C,I,I,E,E,E,E,I,E,E,E,I,E,E,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,C,I,I,G,G,G,I,G,G,G,G,G,G,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,D,I,I,A,A,A,A,A,A,A,A,A,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,D,I,I,D,D,I,A,I,I,I,I,I,A,I,A,I,I
E,I,I,I,I,I,I,I,I,I,C,I,I,I,I,I,I,I,I,I,I,I
F,A,I,I,A,I,I,F,I,A,F,I,I,A,I,A,A,I,A,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,G,G,G,G,G,G,G,G,I,I,G,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,F,F,F,F,F,F,F,F,F,F,I,F,I,F,F,F,I,I,F,I,I
A,C,I,I,I,A,I,A,A,A,A,A,A,I,A,I,A,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,A,A,A,I,I,A,A,I,I,A,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
D,C,C,C,C,C,C,C,C,C,I,C,C,C,C,C,C,C,C,I,C,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
C,C,A,I,I,I,I,I,I,I,I,I,A,I,I,I,I,I,I,I,I,I
D,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
F,I,I,I,I,F,F,I,I,A,I,F,I,I,I,I,A,A,I,I,I,A
G,C,C,C,I,C,I,C,C,C,C,I,C,C,C,C,I,I,C,I,C,I
H,C,C,I,I,I,H,H,I,H,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,A,I,A,I,I,A,A,I,I,I,A,I,I,I,I,I,I,I,I
B,I,I,I,I,I,I,I,A,A,I,A,I,I,I,I,I,I,I,I,I,I
C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
