bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
I,B,C,C,I,I,I,I,I,I,I,I,I,I,I,I,G,I,I,I,G,I
J,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,E,B
B,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,A,D,D
D,D,D,D,A,A,A,A,A,A,A,B,A,A,A,A,B,B,A,A,B,A
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C
F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,A,A
G,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
H,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C,C,C,C,C
I,F,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,D,D,D,B,B,B,B,B,B,B,B,D,D,B,B,B,D,D,D,D,D
B,F,F,F,F,F,F,B,B,B,B,F,F,F,F,B,B,B,F,B,B,F
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,F,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,C,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
F,F,D,D,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
G,C,C,H,H,H,H,H,H,H,H,H,H,H,H,D,D,D,D,D,D,D
H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
I,A,D,D,A,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A
J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,A
C,F,F,F,F,F,F,F,F,F,F,F,F,F,A,A,F,A,A,C,C,A
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
I,A,A,A,A,A,F,A,A,A,A,A,A,A,F,I,F,F,F,A,A,A
J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,G,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,F,F,F,F,F,F,A,A,A,A,A,A,A,F,F,F,F,A,A,A,A
F,A,F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
G,B,E,B,E,E,E,E,E,B,B,D,E,D,D,D,D,D,E,B,E,E
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,J,D,D,D,D,D
A,F,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,I,I,I,I,I,I,A,A,A,A,A,A,A,A,A,A,C,A,A,A
C,D,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,C,C,C,C,A,C,A,C,A,C,C,C,C,C,C,C,C,C,C,C,C
E,A,A,A,A,A,A,F,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,I,G,G,G,G,I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
I,C,C,C,C,C,C,C,C,C,C,J,C,C,C,J,J,C,C,C,C,C
J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
A,A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,G,G,G,G,G,G,G,G,A,G,G,A,G,G,G,G,G,G,G,A
C,B,B,B,B,D,D,D,D,D,D,A,D,A,A,A,A,A,A,F,A,F
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,G,G,G,H,H,H,H,H,H,H,H,H,G,G,H,G,H,H,H,H,G
I,G,G,G,G,G,F,G,G,F,G,F,F,F,F,F,F,F,G,G,G,G
J,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
A,A,A,A,B,B,B,A,B,A,A,A,A,A,B,B,A,A,A,A,A,A
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
D,D,D,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,F,F,F,F,F,F,F,F,F,F,F,C,E,E,E,E,F,E,F,F,F
G,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,D,J,J,J,J,D,J,D,J,J,D,D,D,D,J,J,J,J,J,J,J
A,A,A,A,A,A,A,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B
B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
C,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,A,A,A,A,A,A,B,A,A,B,B,B,B,B,B,B,B,B,B,B,B
G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
H,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
J,G,G,G,G,G,G,G,G,B,G,G,G,B,G,B,B,B,B,B,B,B
A,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C
D,G,G,G,G,G,G,F,G,G,G,G,G,G,G,F,F,G,G,G,G,G
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,C,F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
G,E,E,A,A,A,A,A,E,A,A,A,A,A,A,A,A,A,E,E,E,E
H,H,H,H,H,H,H,H,C,C,I,C,C,C,C,C,I,I,C,C,C,C
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,C,C,C,G,G,C,G,G,G,G,G,G,C,G,G,G,G,G,G,G,G
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,A,A,A,A,A,A,A,A,A,D,A,D,A,A,A,A,A,D,D,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
G,G,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,A,A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,F,F,F,F,F,F,F,F,F,F,A,F,G,F,F,A,G,F,F,F,F
E,G,G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,C,C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,G,G,A,G,A,G,A,A,A,A,G,G,G,G,G,A,A,G,G,G,G
A,H,H,D,B,B,B,B,B,C,B,B,B,B,C,B,B,B,B,B,B,B
B,B,B,D,A,A,A,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A
C,F,F,F,F,C,C,C,F,F,F,F,F,F,F,F,F,F,F,F,C,C
D,F,F,F,F,F,F,F,F,F,F,F,F,A,A,D,D,A,A,A,A,A
E,B,B,B,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,B,E,B,B,B,B,E,E,E,H,B,H,H,H,H,H,H,H,H,H,H
I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
J,F,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,D,D,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B
B,I,C,A,A,A,A,A,C,A,A,A,A,A,A,D,A,A,A,A,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,B,B,B,B,A,A,A,F,A,A,A,A,A,A,A,A,A,A,A,A,A
F,C,C,C,C,C,C,C,C,A,A,A,A,C,C,C,C,C,C,C,A,A
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
J,I,A,A,A,I,I,I,A,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,B,B,J,B,J,J,B,B,B,B,B,B,J,J,J,J,J,J,J,J,J
D,E,A,A,A,D,D,A,D,A,A,A,A,A,D,D,D,D,D,D,D,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,J,J,A,J,A,A,A
J,J,J,J,J,J,J,A,J,A,A,A,A,A,A,J,A,A,A,A,A,A
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,E,E,E,E
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,A,D,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,G,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E
E,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,D,D,F,F,F,F,F,F,F,F,F,F,A,F,F,F,F,F,F,F,F
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,D,D,D,D,D,D,A,A,A,A,A,A,D,D,D,D,D,D,D,A,A
I,B,B,B,B,B,E,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,A,D,J,A,A,A,A,J,A,A,A,A,A,A,A,A,A,A,A,A,A
A,F,A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,C,C
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,D,D,D,D,D,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,H,H,H,H,H,H,H,H,H,H,H,H,A,H,H,A,A,A,A,A,H
E,B,B,B,B,B,B,B,B,B,B,B,B,F,F,F,F,F,B,B,B,B
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,A,A,A
A,J,J,J,J,J,J,J,J,J,J,J,J,B,B,B,B,B,J,J,J,B
B,C,C,C,C,C,C,C,C,A,A,C,C,C,C,C,C,C,C,C,C,C
C,F,F,C,C,C,C,F,F,C,F,F,F,F,F,F,F,F,C,F,F,F
D,C,C,F,F,F,F,F,F,F,F,F,C,C,C,F,C,C,C,C,C,C
E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,H,H,H,H,H
J,B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,A,F,F,B,B,B,B,F,F,F,F,F,F,F,F,F,F,F,F,F
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,F,F,D,E,E,E,E,E,F,F,E,E,E,E,E,E,E,E,E,E,E
E,D,D,D,D,D,D,A,D,A,D,A,A,A,A,D,A,A,A,A,D,D
F,A,J,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
G,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
H,D,D,D,D,D,D,D,F,F,F,D,D,F,D,D,D,D,F,D,D,D
I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
J,J,J,J,J,J,J,J,F,F,F,F,F,F,C,C,C,C,C,F,F,C
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,F,G,G,G,G,G,F,F,F,G,G,F,F,F,F,F,F,F,F,A,A
D,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
E,F,D,F,F,D,F,F,F,F,F,D,D,D,D,D,D,D,D,D,D,D
F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
G,H,D,A,H,H,D,D,D,D,D,D,D,D,A,D,D,D,D,D,D,A
H,I,I,I,I,I,I,I,I,A,I,A,A,I,A,A,A,A,A,A,A,A
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
J,F,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A
B,A,A,A,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
D,F,F,F,F,F,F,F,A,A,E,A,A,E,A,A,A,A,A,A,A,A
E,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,H,H,H,H,A,A,A,A,H,H,H,A,A,A,A,H,A,A,H,A,H
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
J,G,J,J,J,J,J,G,J,G,G,G,G,G,G,G,G,G,G,G,G,G
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
C,B,E,E,B,B,B,B,B,B,B,B,B,B,A,A,A,A,B,B,B,B
D,C,C,C,D,D,D,D,D,D,D,C,C,D,C,C,C,C,C,C,C,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
I,D,D,D,A,A,D,D,D,D,D,D,D,D,D,D,D,A,D,D,D,D
J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,J,J,J,J,J,J,A,A,A,E,E,A,E,E,E,E,E,E,E,E,E
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,C
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,F,F,F,F,F,F,B,F,B,F,F,F,B,B,F,A,B,F,F,F,F
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
I,J,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,I,I,I,A,A,I,I,A,I,I,I,I,A,I,I,I,I,I,I,A,A
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,F,J,J,J,J,J,J,J,J,J,J,J,F,F,F,J,F,J,J,F,F
F,C,F,F,F,F,F,F,F,F,F,F,F,C,C,C,F,F,F,F,F,F
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
J,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
A,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,J,J,A,A,A,A,A,A,A,A,A,G,F,F,F,A,A,F,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,G,G,B,B,B
D,G,C,C,G,G,G,G,C,G,G,G,G,G,G,G,G,G,G,G,G,G
E,B,F,F,F,E,E,E,E,E,E,E,E,E,D,E,E,E,E,E,E,E
F,G,D,G,G,G,G,A,G,G,G,G,G,G,G,G,A,G,G,G,G,G
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
I,E,E,E,E,E,E,B,E,E,B,B,B,F,F,F,F,F,F,F,E,F
J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,A,D,A,A,A,A,A,A,A,E,E,A,A,E,D
E,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,E,E,E,E,E,E,E,E,E,E,E,E,D,D,D,D,D,E,D,D,D
G,J,G,G,G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
H,I,I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,H
I,E,E,E,E,J,E,J,E,E,J,E,J,E,J,J,J,J,J,J,J,E
J,A,G,A,J,J,J,J,J,J,J,J,J,J,G,G,G,G,G,G,G,G
A,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,H,B,B,D,D,D,D,D,D,D,D,D,D,D,H,H,D,D,H,H,D
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
I,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
J,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,D,D,D,D,D,B,B,B,B,B,B,B,B,D,B,B,B,B,B,B,B
B,I,B,I,I,I,B,I,B,B,A,A,A,B,B,A,A,A,A,A,A,B
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
E,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,C,C,C,C,A,C,A,A,A,A,C,A,A,C,A,C,A,A,C,C,C
G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
H,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
I,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
J,G,G,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
A,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,E,B,E,B,E,E,E,E,E,B,B,B,B,D,B,B,B,B,E,B,D
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,G,G,G,G,G,G,G,G,G,A,G,A,A,A,A,A,A,A,A,A,A
G,E,E,E,E,E,E,E,E,A,A,E,E,A,A,E,E,E,E,E,E,E
H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
I,F,F,F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,I,I,I,C,B,B,B,B,B,B,B,B,B,C,B,C,B,C,I,I,I
B,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,C,G,G,G
C,B,D,A,A,A,A,A,A,A,B,B,B,B,B,B,D,A,A,B,B,A
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
F,H,H,H,H,A,H,H,H,B,B,A,B,B,B,H,H,A,B,H,B,F
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,D,D,D,J,D,D,D,D,J,D,D,D,D,D,D,D,D,D,D,D,D
A,D,A,A,B,B,B,B,D,D,D,D,D,D,D,B,D,D,D,D,D,D
B,D,D,D,D,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,G,G,G,G,G,G,G,G,G,G,C,G,G,G,G,G,G,G,G,G,G
F,E,E,E,E,E,E,E,E,E,E,H,D,D,E,E,H,D,H,E,E,H
G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,F,F,A,A,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,E,J,J,J,J,J,J,J,J,J,J,E,J,J,J,J,J,J,J,J
A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,F,F,F,F,F,F,F,F,F,F,F,F,F,F,A,F,A,F,F,F,F
D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
F,G,G,G,G,A,G,B,A,B,B,B,B,G,G,B,B,B,B,B,B,B
G,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
H,H,H,H,H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,J,B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J
J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,F,B,F
B,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,D,D,D,D,A,A
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
