bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,I,E,I,I,I,E,I,I,I,I,I,I,I,I,I,I,I,J,I,I,J
J,E,G,G,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,I,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,B,I,C
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
F,E,E,E,E,E,E,A,A,A,E,A,A,A,A,A,A,A,A,A,A,A
G,E,E,E,E,E,E,E,E,E,E,E,E,F,E,E,G,E,E,E,E,E
H,G,G,G,E,G,G,G,G,I,I,I,I,I,I,I,I,I,I,I,I,I
I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,C,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,C
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C,C,C,C,C,E
C,I,I,I,I,I,I,I,I,I,C,I,I,B,B,B,B,B,B,B,B,B
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,E,E,E,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B
G,D,E,D,D,E,E,E,E,E,E,E,E,E,E,E,E,F,F,F,H,F
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,B,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,C,C,C,C,C,E,E,C,C,C,C
C,C,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,E
D,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,I,B,B,B,B
E,E,E,E,E,I,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,I,I,I,I,I,H,H,H,H,H,I,I,I,I,I,I,I,H,I,I,I
I,E,E,E,E,E,E,E,E,D,E,E,E,E,D,D,D,D,E,E,D,E
J,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E,E
B,B,J,J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,F,F,F,B,B,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,I,E,E,E,E,B,E,E,E,E,E,E,E,E,E,E,E,D,E,D,E
F,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,I,B,B,B,B
I,C,C,C,C,C,C,C,C,C,I,I,C,C,C,C,C,C,C,C,C,C
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,E,J,I,I,I,I,I,I,I,E,I,I,I,B,B,I,B,B,B,B
B,J,J,J,J,J,A,A,A,A,J,J,A,J,J,J,J,J,J,J,J,J
C,C,I,C,C,C,C,C,C,C,C,C,C,B,C,C,C,D,I,E,B,B
D,D,E,E,E,E,E,E,D,D,D,D,D,D,E,E,D,D,E,E,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,I,I,I,E,I,E,E,I,E,E,E,E,E,E,I,I,E,E,E,E,E
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,I,I,I,E,E,I,E
H,D,D,D,D,D,D,D,D,D,D,D,D,D,I,I,I,I,I,I,I,I
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,E,I,E,E
J,D,D,D,D,D,D,D,D,I,I,I,D,D,D,D,D,D,D,D,D,D
A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,D,F,D
B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,E,I,I,B,I,I,B,B,B,B,B,B,B,B,E,E,E,E,E
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,I,I,I,I,E,E,E,I,I,E,E,E,E,I,I,I,I,E,E,E,E
F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
G,E,E,E,E,C,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,E,E,E,E,E,E,E,I,I,I,I,I,I,I,I,I,I,I,I,E,E
J,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,C,B
A,E,E,E,A,A,A,C,A,B,B,B,B,B,B,B,B,C,B,B,B,B
B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A,A,A
C,E,E,E,E,E,E,E,E,E,E,D,E,B,B,B,B,B,D,D,D,D
D,I,B,B,I,I,B,B,B,I,I,I,I,B,B,B,B,B,B,B,B,B
E,F,F,F,F,F,F,F,F,F,F,E,E,E,E,E,E,E,E,E,E,E
F,B,E,E,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,E,B
G,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,I,I,I,I,B,B,I,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,E,E,C,E,E,E,I,C,B,A,C,C,I,C,C,C,C,C,C,C
C,F,F,B,B,B,B,B,B,B,B,D,B,B,B,B,B,B,B,B,B,B
D,D,D,E,E,E,E,E,E,D,D,D,D,D,E,E,D,E,E,E,D,D
E,E,C,C,C,C,C,C,C,C,C,E,C,C,E,E,E,E,E,E,E,E
F,B,B,D,E,B,B,B,B,B,B,B,B,B,D,D,D,D,D,D,D,D
G,E,E,E,E,E,I,E,I,E,I,I,I,I,I,I,I,I,E,E,E,E
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,D,E,E,D,D,D,D,D,D,C,D,C,C,D,D,D,D,D,D,D,D
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,E,B,B,B,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,I,I,C,A,I,I,I,I,C,C,C,C,C,C,C,C,C,C,C,C
C,J,J,J,J,J,J,J,B,J,J,B,B,B,B,B,J,J,J,B,B,B
D,E,E,E,E,E,E,D,D,E,D,E,E,E,E,E,E,E,E,E,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,E,E,I,I,I,I,E,I,I,E,E,E,E,E,E,E,C,E,E,I,E
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
D,I,I,I,I,I,I,I,I,I,I,D,D,I,I,I,I,I,I,D,I,I
E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E,D,E,E,D,D
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,E,E,E,E,E,E,E,E,E,E,E,E,J,J,J,J,J,J,J,J,E
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,E,E,E,B,I,I,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,A,A,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,F,F,F,F,F,F,F,F,F,F,D,E,E,E,E,E,E,E,E,E,E
E,I,E,I,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,B,I,I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,B,C,B,B,B,B,B,C,B,B,C,B,B,B,B,C,C,C,I,B,B
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,D,E,D,E,E,D,D,E,D,D,D,D,D,D,D,D,D,E,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,E,G,E,D,E,D,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,C,C,C,C,C,C,F,D,C,F,F,F,F,F,D,D,D,D,D,D,D
G,E,E,E,B,E,B,B,B,E,E,B,B,B,B,E,B,E,E,E,E,E
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,B,B,B,B,I,I,I,I,I,I,I,B,B,B,B,B,B,B,B,B
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,F,F,F,F,F,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,F,F,F,F,F,F,F,F,F,B,B,B,B,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
I,F,F,F,F,E,E,E,E,F,E,E,E,E,E,E,E,E,E,E,E,E
J,E,E,I,E,E,I,I,I,E,E,E,I,E,I,I,I,I,E,I,E,E
A,E,E,E,E,E,E,E,E,E,E,E,B,E,B,B,B,B,B,B,B,B
B,I,I,I,I,I,I,I,I,I,I,I,C,C,I,I,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,G,G,G,G,G,G,G,G,G,G,E,G,E,G,E,E,E,G,G,G,G
E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,I,B,B,B,B,B,B,B,B,I,B,I,I,I,I,I,I,B,B,B,B
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,E,E,E,E,E,E,E,D,E,D,D,D,D,D,D,E,I,E,D,E,D
I,I,C,C,C,C,C,D,I,I,I,I,C,C,C,C,C,C,C,C,C,C
J,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,E,E,E
A,A,E,A,E,E,E,E,E,E,E,E,B,B,B,B,B,B,E,B,E,E
B,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,D,E,D,D,E,E,B,B,B,B,B,B,B,B
E,D,B,D,B,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,B
F,E,E,E,E,E,E,E,E,E,E,E,E,E,C,E,I,C,C,E,E,E
G,E,E,E,D,D,E,D,E,E,E,D,E,E,E,E,E,E,E,E,E,E
H,C,C,C,C,C,C,C,C,C,C,C,C,I,I,C,I,I,I,I,I,I
I,A,A,A,D,D,D,A,D,D,D,D,D,D,D,D,D,D,A,D,D,D
J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,I,I,I,I,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,E,E,E,E,E,E,E,E,E,E,E,E,I,I,I,E,E,E,E,E,E
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,C,C,C,C,C,C,C,C,I,C,C,C,C,C,C,I,I,I,I,I,I
I,D,J,J,J,J,J,J,J,J,J,J,J,I,J,J,I,J,J,J,J,J
J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,B,B,B,B,E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,D,C,C,C,C,C,C,C,E,E,C,E,C
D,D,E,D,D,D,D,D,D,D,C,D,D,E,E,E,E,E,E,E,E,E
E,I,B,B,B,B,B,I,I,I,I,E,I,I,E,E,E,I,E,E,E,E
F,C,C,C,C,B,B,B,B,B,C,C,B,B,C,I,C,C,I,E,E,E
G,I,I,I,I,D,E,E,D,I,E,I,I,I,I,I,I,I,I,I,I,I
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,B,B,B,B,B,E,B,E,E,B,E,E,E,E,E,B,E,E,B,B,A
A,I,E,E,E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
B,E,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,D,E,E,E,E,E,E,D,D,D,D,D,D,D,D,D,D,E,E,E,E
E,D,D,D,D,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
G,E,E,E,B,B,E,E,E,E,E,B,B,B,B,B,E,E,B,E,B,B
H,H,I,I,I,I,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,E,E,E,E,E,E,E,E,E,E,E,E,E,B,E,E,E,E,E,E,B
A,D,I,I,D,B,B,I,I,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,E,B,B,B,B,B,B,B,B,D,C,D,C,C,C,C,C,C,C
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,D,D,D,D,D
D,I,C,C,C,B,C,B,C,C,C,B,C,B,B,C,I,C,C,C,B,C
E,E,D,D,D,D,D,E,E,D,D,E,D,D,E,D,E,D,E,D,D,E
F,E,E,E,G,G,E,G,G,G,E,E,E,E,E,E,E,E,E,E,E,E
G,E,E,E,E,E,E,E,E,E,E,B,E,B,B,E,E,B,E,E,B,E
H,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,E,E,E,E,E,F,E,E,E,G,G,G,G,G,G,E,E,B,B,B,B
B,J,J,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,D,D,E,E,E,E,D,C,E,D,D,D,D,D,D,D,D,D,D
D,E,I,I,D,I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
G,E,E,E,E,E,E,E,E,E,E,G,G,F,G,G,E,E,F,G,E,E
H,E,E,E,E,E,E,E,E,E,I,I,I,I,I,I,I,I,I,I,I,I
I,B,B,B,B,B,B,B,I,B,I,B,B,B,B,B,B,B,B,J,I,I
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,E,E,B,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,G,G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,E,E,E,E,D,E,E,D,D,D,D,E,E,E,E,E,E,E,E,E,E
H,E,E,E,C,E,E,C,C,C,C,C,I,I,I,I,I,I,I,I,I,I
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,B,E,B,B,B,B,B,B,B,B,B,B,B,B,A,E,B,E,B,B,A
A,E,E,E,E,E,I,B,E,B,B,B,B,B,B,B,C,C,B,B,B,C
B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,F,F,F,F,F,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,J,J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,I,D,C,C,C,C,C,C,C,C,C,G,G,G,G,G,G,E,G,E,E
F,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,E,E,E,E,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
J,C,C,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,B,E,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
D,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C
E,I,I,I,I,I,I,I,I,E,E,E,E,E,E,E,E,E,E,E,E,E
F,D,B,D,D,B,B,B,B,B,B,E,E,E,B,E,E,E,E,E,E,E
G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,I,E,E,E,E,E,E
H,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,D,D,D,D,D,C,C,C,C,D,C,D,C,D,D,D,D,D,D,D,D
D,E,I,C,C,I,I,I,I,I,C,C,C,C,C,C,I,C,C,B,B,B
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
F,I,I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
G,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
H,E,E,E,E,E,E,E,D,E,E,E,I,I,D,I,I,I,I,I,I,I
I,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
J,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,G,G,G,G,G,G,G
B,E,D,D,D,E,E,E,E,D,D,D,D,D,D,D,D,D,A,D,D,D
C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
E,G,C,C,C,G,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
F,B,D,B,B,B,B,B,B,B,B,B,B,B,B,D,D,D,D,D,D,D
G,D,D,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,E,A,A,E,A,E,E,A,E,E,E,E,E,E,E,E,E,E,E,E,E
J,I,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,E,E,E
A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,B,E,E
B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,J,J,J,J,J,J,J,J,J,C,C,B,B,B,B,B,B,E,E,B,B
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,E,B,B,B,B,B,B,B,B,B,B,E,E,E,E,E,E,E,B,B,B
F,E,E,E,E,E,E,E,E,E,I,E,E,E,E,E,E,E,I,E,E,E
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
J,E,E,E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,B,D,D,B
B,I,I,I,I,I,I,I,I,I,I,E,E,C,C,C,C,C,C,C,C,C
C,E,D,E,E,I,I,I,I,I,B,B,I,I,I,I,I,E,E,E,B,I
D,F,F,F,F,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,I,I,I,I,I,I,I,I,I,E,I,E,I,E,E,I,I,I,E,E,E
F,I,E,E,E,E,E,E,E,I,I,I,I,I,I,I,I,I,I,I,E,E
G,F,F,F,F,F,F,F,F,F,F,F,F,H,F,H,H,H,H,H,H,H
H,H,E,E,C,E,E,E,E,E,E,E,I,E,I,E,I,E,I,I,I,I
I,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
J,F,F,F,F,F,J,J,J,J,J,J,J,J,J,J,J,J,J,I,J,F
A,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,D,E,E,E,E,D
D,D,E,D,D,D,D,D,D,D,D,D,D,D,D,E,E,E,E,E,D,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,E,E,E,E,C,C,C,C,C,E,C,C,C,E,E,E,C,E,E,E,E
G,J,I,I,I,I,I,I,I,I,E,I,I,I,I,I,I,I,I,I,E,E
H,E,E,E,B,B,B,B,B,B,B,B,B,B,B,B,E,E,B,I,B,B
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
J,C,C,C,C,C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,I,I,I,I,I,I,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,E,C,E,E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E
D,E,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,E,E,E
E,E,E,D,D,D,D,D,D,D,E,E,E,E,E,E,E,E,E,E,E,E
F,E,E,E,E,D,E,B,B,I,E,E,I,I,I,I,I,I,I,B,I,I
G,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
J,H,H,H,H,H,H,H,B,H,B,B,B,B,B,B,B,H,B,B,B,B
A,J,C,J,J,J,J,J,B,B,B,B,B,B,C,C,C,C,C,C,C,C
B,E,E,E,E,E,E,E,E,E,D,E,D,E,E,E,D,D,D,D,E,D
C,E,E,E,E,E,E,I,E,I,I,E,E,E,E,I,E,E,E,E,E,E
D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,C,C,C,C,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
H,E,E,E,E,E,E,E,E,E,E,E,E,C,C,C,E,C,E,E,I,E
I,I,I,I,B,B,B,B,B,I,B,I,B,B,B,B,B,B,B,I,B,B
J,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,C
B,E,E,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,C,C,C
C,E,B,B,B,B,B,B,B,B,B,B,E,B,B,E,B,B,B,B,E,D
D,E,E,C,E,E,E,E,E,E,E,E,E,E,E,A,E,A,E,A,E,E
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
F,E,E,E,E,E,E,E,I,E,E,E,E,E,E,E,E,I,E,E,E,E
G,E,F,B,B,B,B,E,B,B,B,B,B,B,B,E,E,E,E,E,E,E
H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
I,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
J,I,G,G,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I,I
A,I,I,I,B,E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,E,E,E,E,E,E,E,E,E,E,E,E,D,D,E,D,E,D,D,D
